tile_id,xmin,ymin,xmax,ymax,native_px240,native_frac
t31_648,309690,6473520,319680,6483510,1929,0.6417165668662674
t31_649,309690,6483510,319680,6493500,2068,0.6879574184963406
t31_650,309690,6493500,319680,6503490,2129,0.7082501663339986
t31_651,309690,6503490,319680,6513480,2121,0.7055888223552894
t31_652,309690,6513480,319680,6523470,2115,0.7035928143712575
t31_653,309690,6523470,319680,6533460,1954,0.6500332667997338
t31_654,309690,6533460,319680,6543450,2136,0.7105788423153693
t31_655,309690,6543450,319680,6553440,2060,0.6852960745176314
t31_656,309690,6553440,319680,6563430,2031,0.6756487025948104
t31_657,309690,6563430,319680,6573420,2131,0.708915502328676
t31_658,309690,6573420,319680,6583410,2071,0.6889554224883566
t31_659,309690,6583410,319680,6593400,1884,0.626746506986028
t31_660,309690,6593400,319680,6603390,1738,0.5781769793745841
t31_661,309690,6603390,319680,6613380,2058,0.6846307385229541
t31_662,309690,6613380,319680,6623370,2099,0.698270126413839
t31_663,309690,6623370,319680,6633360,2127,0.7075848303393214
t31_664,309690,6633360,319680,6643350,2048,0.6813040585495675
t31_665,309690,6643350,319680,6653340,2061,0.6856287425149701
t31_666,309690,6653340,319680,6663330,2100,0.6986027944111777
t31_667,309690,6663330,319680,6673320,2100,0.6986027944111777
t32_393,319680,3926070,329670,3936060,364,0.12109115103127079
t32_394,319680,3936060,329670,3946050,1171,0.3895542248835662
t32_395,319680,3946050,329670,3956040,887,0.2950765136393879
t32_396,319680,3956040,329670,3966030,1541,0.5126413838988689
t32_397,319680,3966030,329670,3976020,402,0.13373253493013973
t32_398,319680,3976020,329670,3986010,1233,0.4101796407185629
t32_399,319680,3986010,329670,3996000,1306,0.43446440452428475
t32_400,319680,3996000,329670,4005990,2170,0.7218895542248835
t32_401,319680,4005990,329670,4015980,1866,0.6207584830339321
t32_402,319680,4015980,329670,4025970,1368,0.4550898203592814
t32_403,319680,4025970,329670,4035960,318,0.10578842315369262
t32_404,319680,4035960,329670,4045950,2647,0.8805721889554224
t32_405,319680,4045950,329670,4055940,2368,0.7877578176979375
t32_406,319680,4055940,329670,4065930,2749,0.9145043246839654
t32_407,319680,4065930,329670,4075920,2916,0.9700598802395209
t32_408,319680,4075920,329670,4085910,2933,0.9757152361942781
t32_409,319680,4085910,329670,4095900,2824,0.9394544244843646
t32_410,319680,4095900,329670,4105890,2085,0.6936127744510978
t32_411,319680,4105890,329670,4115880,2,0.0006653359946773121
t32_413,319680,4125870,329670,4135860,198,0.0658682634730539
t32_414,319680,4135860,329670,4145850,2638,0.8775781769793746
t32_415,319680,4145850,329670,4155840,2945,0.979707252162342
t32_416,319680,4155840,329670,4165830,1442,0.479707252162342
t32_417,319680,4165830,329670,4175820,1082,0.35994677312042583
t32_418,319680,4175820,329670,4185810,2951,0.9817032601463739
t32_419,319680,4185810,329670,4195800,2911,0.9683965402528277
t32_420,319680,4195800,329670,4205790,2910,0.9680638722554891
t32_421,319680,4205790,329670,4215780,2911,0.9683965402528277
t32_422,319680,4215780,329670,4225770,2982,0.9920159680638723
t32_423,319680,4225770,329670,4235760,2868,0.9540918163672655
t32_504,319680,5034960,329670,5044950,333,0.11077844311377245
t32_505,319680,5044950,329670,5054940,1083,0.3602794411177645
t32_506,319680,5054940,329670,5064930,1858,0.6180971390552229
t32_507,319680,5064930,329670,5074920,2400,0.7984031936127745
t32_508,319680,5074920,329670,5084910,591,0.1966067864271457
t32_571,319680,5704290,329670,5714280,1093,0.36360612109115104
t32_572,319680,5714280,329670,5724270,2177,0.7242182302062542
t32_573,319680,5724270,329670,5734260,2160,0.718562874251497
t32_574,319680,5734260,329670,5744250,1609,0.5352628077178976
t32_575,319680,5744250,329670,5754240,1112,0.3699268130405855
t32_576,319680,5754240,329670,5764230,736,0.24484364604125083
t32_577,319680,5764230,329670,5774220,727,0.24184963406520293
t32_578,319680,5774220,329670,5784210,406,0.13506320691949433
t32_579,319680,5784210,329670,5794200,65,0.02162341982701264
t32_594,319680,5934060,329670,5944050,17,0.005655355954757153
t32_596,319680,5954040,329670,5964030,372,0.12375249500998003
t32_597,319680,5964030,329670,5974020,1030,0.3426480372588157
t32_598,319680,5974020,329670,5984010,1300,0.4324683965402528
t32_599,319680,5984010,329670,5994000,1328,0.4417831004657352
t32_600,319680,5994000,329670,6003990,1356,0.45109780439121755
t32_601,319680,6003990,329670,6013980,1342,0.44644045242847635
t32_602,319680,6013980,329670,6023970,1334,0.44377910844976715
t32_603,319680,6023970,329670,6033960,1757,0.5844976713240186
t32_604,319680,6033960,329670,6043950,1875,0.6237524950099801
t32_605,319680,6043950,329670,6053940,1595,0.5306054557551564
t32_606,319680,6053940,329670,6063930,1455,0.48403193612774453
t32_607,319680,6063930,329670,6073920,1328,0.4417831004657352
t32_608,319680,6073920,329670,6083910,1899,0.6317365269461078
t32_609,319680,6083910,329670,6093900,2188,0.7278775781769794
t32_610,319680,6093900,329670,6103890,2179,0.7248835662009314
t32_611,319680,6103890,329670,6113880,2102,0.699268130405855
t32_612,319680,6113880,329670,6123870,2140,0.7119095143047239
t32_613,319680,6123870,329670,6133860,1761,0.5858283433133733
t32_614,319680,6133860,329670,6143850,2044,0.6799733865602129
t32_615,319680,6143850,329670,6153840,1767,0.5878243512974052
t32_616,319680,6153840,329670,6163830,1436,0.47771124417831007
t32_617,319680,6163830,329670,6173820,1412,0.4697272122421823
t32_618,319680,6173820,329670,6183810,1465,0.48735861610113107
t32_619,319680,6183810,329670,6193800,851,0.28310046573519626
t32_620,319680,6193800,329670,6203790,901,0.29973386560212906
t32_621,319680,6203790,329670,6213780,1214,0.4038589487691284
t32_622,319680,6213780,329670,6223770,1942,0.64604125083167
t32_623,319680,6223770,329670,6233760,2129,0.7082501663339986
t32_624,319680,6233760,329670,6243750,2210,0.7351962741184298
t32_625,319680,6243750,329670,6253740,1627,0.5412508316699933
t32_626,319680,6253740,329670,6263730,1250,0.41583499667332
t32_627,319680,6263730,329670,6273720,496,0.1650033266799734
t32_628,319680,6273720,329670,6283710,568,0.18895542248835662
t32_629,319680,6283710,329670,6293700,1382,0.4597471723220226
t32_630,319680,6293700,329670,6303690,1822,0.6061210911510313
t32_631,319680,6303690,329670,6313680,1684,0.5602129075182968
t32_632,319680,6313680,329670,6323670,1818,0.6047904191616766
t32_633,319680,6323670,329670,6333660,1600,0.5322687957418496
t32_634,319680,6333660,329670,6343650,1918,0.6380572188955422
t32_635,319680,6343650,329670,6353640,2100,0.6986027944111777
t32_636,319680,6353640,329670,6363630,1849,0.615103127079175
t32_637,319680,6363630,329670,6373620,1409,0.46872920825016634
t32_638,319680,6373620,329670,6383610,2089,0.6949434464404525
t32_639,319680,6383610,329670,6393600,2176,0.7238855622089155
t32_640,319680,6393600,329670,6403590,2130,0.7085828343313373
t32_641,319680,6403590,329670,6413580,2117,0.7042581503659348
t32_642,319680,6413580,329670,6423570,2100,0.6986027944111777
t32_643,319680,6423570,329670,6433560,2097,0.6976047904191617
t32_644,319680,6433560,329670,6443550,2110,0.7019294743845642
t32_645,319680,6443550,329670,6453540,2030,0.6753160345974717
t32_646,319680,6453540,329670,6463530,2132,0.7092481703260146
t32_647,319680,6463530,329670,6473520,2033,0.6763140385894877
t32_648,319680,6473520,329670,6483510,1982,0.6593479707252162
t32_649,319680,6483510,329670,6493500,2113,0.7029274783765802
t32_650,319680,6493500,329670,6503490,2085,0.6936127744510978
t32_651,319680,6503490,329670,6513480,2080,0.6919494344644045
t32_652,319680,6513480,329670,6523470,1486,0.49434464404524286
t32_653,319680,6523470,329670,6533460,1050,0.34930139720558884
t32_654,319680,6533460,329670,6543450,1750,0.582168995342648
t32_655,319680,6543450,329670,6553440,1956,0.6506986027944112
t32_656,319680,6553440,329670,6563430,2048,0.6813040585495675
t32_657,319680,6563430,329670,6573420,2058,0.6846307385229541
t32_658,319680,6573420,329670,6583410,2054,0.6833000665335994
t32_659,319680,6583410,329670,6593400,2076,0.6906187624750499
t32_660,319680,6593400,329670,6603390,2012,0.669328010645376
t32_661,319680,6603390,329670,6613380,2097,0.6976047904191617
t32_662,319680,6613380,329670,6623370,2035,0.676979374584165
t32_663,319680,6623370,329670,6633360,2012,0.669328010645376
t32_664,319680,6633360,329670,6643350,1922,0.6393878908848969
t32_665,319680,6643350,329670,6653340,2066,0.6872920825016633
t32_666,319680,6653340,329670,6663330,2025,0.6736526946107785
t32_667,319680,6663330,329670,6673320,1959,0.6516966067864272
t33_393,329670,3926070,339660,3936060,1002,0.3333333333333333
t33_394,329670,3936060,339660,3946050,1274,0.42381902860944776
t33_395,329670,3946050,339660,3956040,1626,0.5409181636726547
t33_396,329670,3956040,339660,3966030,2027,0.6743180306054558
t33_397,329670,3966030,339660,3976020,738,0.24550898203592814
t33_398,329670,3976020,339660,3986010,1266,0.42115768463073855
t33_399,329670,3986010,339660,3996000,2125,0.7069194943446441
t33_400,329670,3996000,339660,4005990,2503,0.832667997338656
t33_401,329670,4005990,339660,4015980,1992,0.6626746506986028
t33_402,329670,4015980,339660,4025970,884,0.2940785096473719
t33_403,329670,4025970,339660,4035960,876,0.29141716566866266
t33_404,329670,4035960,339660,4045950,2372,0.7890884896872921
t33_405,329670,4045950,339660,4055940,2637,0.8772455089820359
t33_406,329670,4055940,339660,4065930,2723,0.9058549567531603
t33_407,329670,4065930,339660,4075920,2741,0.9118429807052562
t33_408,329670,4075920,339660,4085910,2511,0.8353293413173652
t33_409,329670,4085910,339660,4095900,2933,0.9757152361942781
t33_410,329670,4095900,339660,4105890,2976,0.9900199600798403
t33_411,329670,4105890,339660,4115880,706,0.23486360612109114
t33_414,329670,4135860,339660,4145850,824,0.2741184298070526
t33_415,329670,4145850,339660,4155840,2494,0.8296739853626082
t33_416,329670,4155840,339660,4165830,2470,0.8216899534264803
t33_417,329670,4165830,339660,4175820,2848,0.9474384564204924
t33_418,329670,4175820,339660,4185810,3015,1.0029940119760479
t33_419,329670,4185810,339660,4195800,2892,0.9620758483033932
t33_420,329670,4195800,339660,4205790,2898,0.9640718562874252
t33_421,329670,4205790,339660,4215780,2979,0.9910179640718563
t33_422,329670,4215780,339660,4225770,2892,0.9620758483033932
t33_423,329670,4225770,339660,4235760,2891,0.9617431803060545
t33_424,329670,4235760,339660,4245750,142,0.047238855622089154
t33_506,329670,5054940,339660,5064930,460,0.15302727877578176
t33_507,329670,5064930,339660,5074920,423,0.1407185628742515
t33_571,329670,5704290,339660,5714280,482,0.1603459747172322
t33_572,329670,5714280,339660,5724270,993,0.33033932135728544
t33_573,329670,5724270,339660,5734260,1360,0.4524284763805722
t33_574,329670,5734260,339660,5744250,332,0.1104457751164338
t33_596,329670,5954040,339660,5964030,1,0.00033266799733865603
t33_597,329670,5964030,339660,5974020,508,0.16899534264803726
t33_598,329670,5974020,339660,5984010,1177,0.39155023286759816
t33_599,329670,5984010,339660,5994000,941,0.3130405854956753
t33_600,329670,5994000,339660,6003990,893,0.29707252162341985
t33_601,329670,6003990,339660,6013980,734,0.24417831004657353
t33_602,329670,6013980,339660,6023970,292,0.09713905522288756
t33_603,329670,6023970,339660,6033960,1076,0.3579507651363939
t33_604,329670,6033960,339660,6043950,1373,0.45675316034597474
t33_605,329670,6043950,339660,6053940,136,0.04524284763805722
t33_606,329670,6053940,339660,6063930,71,0.023619427811044577
t33_607,329670,6063930,339660,6073920,177,0.05888223552894212
t33_608,329670,6073920,339660,6083910,821,0.2731204258150366
t33_609,329670,6083910,339660,6093900,1574,0.5236194278110445
t33_610,329670,6093900,339660,6103890,1174,0.39055222887558216
t33_611,329670,6103890,339660,6113880,1731,0.5758483033932136
t33_612,329670,6113880,339660,6123870,1992,0.6626746506986028
t33_613,329670,6123870,339660,6133860,2026,0.6739853626081171
t33_614,329670,6133860,339660,6143850,2034,0.6766467065868264
t33_615,329670,6143850,339660,6153840,2211,0.7355289421157685
t33_616,329670,6153840,339660,6163830,2101,0.6989354624085163
t33_617,329670,6163830,339660,6173820,2190,0.7285429141716567
t33_618,329670,6173820,339660,6183810,2100,0.6986027944111777
t33_619,329670,6183810,339660,6193800,1827,0.6077844311377245
t33_620,329670,6193800,339660,6203790,1074,0.35728542914171657
t33_621,329670,6203790,339660,6213780,871,0.2897538256819694
t33_622,329670,6213780,339660,6223770,769,0.25582168995342647
t33_623,329670,6223770,339660,6233760,1659,0.5518962075848304
t33_624,329670,6233760,339660,6243750,2156,0.7172322022621423
t33_625,329670,6243750,339660,6253740,1508,0.5016633399866933
t33_626,329670,6253740,339660,6263730,295,0.09813705921490352
t33_627,329670,6263730,339660,6273720,1099,0.36560212907518297
t33_628,329670,6273720,339660,6283710,510,0.16966067864271456
t33_629,329670,6283710,339660,6293700,248,0.0825016633399867
t33_630,329670,6293700,339660,6303690,580,0.19294743845642048
t33_631,329670,6303690,339660,6313680,594,0.19760479041916168
t33_632,329670,6313680,339660,6323670,634,0.2109115103127079
t33_633,329670,6323670,339660,6333660,1653,0.5499001996007984
t33_634,329670,6333660,339660,6343650,1539,0.5119760479041916
t33_635,329670,6343650,339660,6353640,2111,0.7022621423819029
t33_636,329670,6353640,339660,6363630,2149,0.7149035262807718
t33_637,329670,6363630,339660,6373620,1904,0.633399866932801
t33_638,329670,6373620,339660,6383610,1360,0.4524284763805722
t33_639,329670,6383610,339660,6393600,1763,0.5864936793080505
t33_640,329670,6393600,339660,6403590,2070,0.688622754491018
t33_641,329670,6403590,339660,6413580,2177,0.7242182302062542
t33_642,329670,6413580,339660,6423570,2123,0.7062541583499667
t33_643,329670,6423570,339660,6433560,2146,0.7139055222887558
t33_644,329670,6433560,339660,6443550,1999,0.6650033266799734
t33_645,329670,6443550,339660,6453540,2000,0.6653359946773121
t33_646,329670,6453540,339660,6463530,1900,0.6320691949434465
t33_647,329670,6463530,339660,6473520,1973,0.6563539587491684
t33_648,329670,6473520,339660,6483510,2084,0.6932801064537591
t33_649,329670,6483510,339660,6493500,2085,0.6936127744510978
t33_650,329670,6493500,339660,6503490,1921,0.6390552228875582
t33_651,329670,6503490,339660,6513480,1122,0.37325349301397204
t33_652,329670,6513480,339660,6523470,1122,0.37325349301397204
t33_653,329670,6523470,339660,6533460,491,0.16333998669328012
t33_654,329670,6533460,339660,6543450,515,0.17132401862940785
t33_655,329670,6543450,339660,6553440,1276,0.4244843646041251
t33_656,329670,6553440,339660,6563430,1655,0.5505655355954757
t33_657,329670,6563430,339660,6573420,2021,0.6723220226214238
t33_658,329670,6573420,339660,6583410,1724,0.573519627411843
t33_659,329670,6583410,339660,6593400,1960,0.6520292747837658
t33_660,329670,6593400,339660,6603390,1981,0.6590153027278776
t33_661,329670,6603390,339660,6613380,1974,0.656686626746507
t33_662,329670,6613380,339660,6623370,2130,0.7085828343313373
t33_663,329670,6623370,339660,6633360,2027,0.6743180306054558
t33_664,329670,6633360,339660,6643350,1844,0.6134397870924817
t33_665,329670,6643350,339660,6653340,1838,0.6114437791084497
t33_666,329670,6653340,339660,6663330,2026,0.6739853626081171
t33_667,329670,6663330,339660,6673320,1966,0.6540252827677977
t34_391,339660,3906090,349650,3916080,907,0.301729873586161
t34_392,339660,3916080,349650,3926070,853,0.2837658017298736
t34_393,339660,3926070,349650,3936060,72,0.023952095808383235
t34_394,339660,3936060,349650,3946050,1093,0.36360612109115104
t34_395,339660,3946050,349650,3956040,2041,0.6789753825681969
t34_396,339660,3956040,349650,3966030,1827,0.6077844311377245
t34_397,339660,3966030,349650,3976020,943,0.31370592149035265
t34_398,339660,3976020,349650,3986010,1688,0.5615435795076513
t34_399,339660,3986010,349650,3996000,2113,0.7029274783765802
t34_400,339660,3996000,349650,4005990,2702,0.8988689288090486
t34_401,339660,4005990,349650,4015980,2171,0.7222222222222222
t34_402,339660,4015980,349650,4025970,188,0.06254158349966733
t34_403,339660,4025970,349650,4035960,2201,0.7322022621423819
t34_404,339660,4035960,349650,4045950,3080,1.0246174318030605
t34_405,339660,4045950,349650,4055940,2648,0.8809048569527611
t34_406,339660,4055940,349650,4065930,2654,0.8829008649367931
t34_407,339660,4065930,349650,4075920,3001,0.9983366600133067
t34_408,339660,4075920,349650,4085910,2634,0.8762475049900199
t34_409,339660,4085910,349650,4095900,2980,0.9913506320691949
t34_410,339660,4095900,349650,4105890,2987,0.9936793080505656
t34_411,339660,4105890,349650,4115880,2364,0.7864271457085829
t34_412,339660,4115880,349650,4125870,646,0.21490352628077178
t34_413,339660,4125870,349650,4135860,10,0.00332667997338656
t34_415,339660,4145850,349650,4155840,2191,0.7288755821689954
t34_416,339660,4155840,349650,4165830,2935,0.9763805721889555
t34_417,339660,4165830,349650,4175820,3021,1.0049900199600799
t34_418,339660,4175820,349650,4185810,2563,0.8526280771789754
t34_419,339660,4185810,349650,4195800,2101,0.6989354624085163
t34_420,339660,4195800,349650,4205790,2817,0.937125748502994
t34_421,339660,4205790,349650,4215780,2893,0.9624085163007319
t34_422,339660,4215780,349650,4225770,2909,0.9677312042581504
t34_423,339660,4225770,349650,4235760,2861,0.9517631403858948
t34_424,339660,4235760,349650,4245750,210,0.06986027944111776
t34_573,339660,5724270,349650,5734260,40,0.01330671989354624
t34_597,339660,5964030,349650,5974020,240,0.07984031936127745
t34_598,339660,5974020,349650,5984010,676,0.22488356620093147
t34_599,339660,5984010,349650,5994000,870,0.2894211576846307
t34_600,339660,5994000,349650,6003990,485,0.16134397870924816
t34_601,339660,6003990,349650,6013980,878,0.29208250166334
t34_602,339660,6013980,349650,6023970,444,0.14770459081836326
t34_603,339660,6023970,349650,6033960,874,0.2907518296739854
t34_604,339660,6033960,349650,6043950,478,0.1590153027278776
t34_605,339660,6043950,349650,6053940,190,0.06320691949434465
t34_606,339660,6053940,349650,6063930,39,0.012974051896207584
t34_607,339660,6063930,349650,6073920,95,0.031603459747172324
t34_608,339660,6073920,349650,6083910,463,0.15402528276779773
t34_609,339660,6083910,349650,6093900,895,0.2977378576180971
t34_610,339660,6093900,349650,6103890,458,0.15236194278110446
t34_611,339660,6103890,349650,6113880,1118,0.37192282102461743
t34_612,339660,6113880,349650,6123870,1420,0.47238855622089154
t34_613,339660,6123870,349650,6133860,1615,0.5372588157019295
t34_614,339660,6133860,349650,6143850,1603,0.5332667997338656
t34_615,339660,6143850,349650,6153840,1990,0.6620093147039254
t34_616,339660,6153840,349650,6163830,2097,0.6976047904191617
t34_617,339660,6163830,349650,6173820,1414,0.4703925482368596
t34_618,339660,6173820,349650,6183810,2057,0.6842980705256154
t34_619,339660,6183810,349650,6193800,2169,0.7215568862275449
t34_620,339660,6193800,349650,6203790,2106,0.7005988023952096
t34_621,339660,6203790,349650,6213780,1610,0.5355954757152362
t34_622,339660,6213780,349650,6223770,617,0.20525615435795078
t34_623,339660,6223770,349650,6233760,857,0.2850964737192282
t34_624,339660,6233760,349650,6243750,1443,0.48003992015968067
t34_625,339660,6243750,349650,6253740,1311,0.436127744510978
t34_626,339660,6253740,349650,6263730,994,0.3306719893546241
t34_627,339660,6263730,349650,6273720,1459,0.48536260811709914
t34_628,339660,6273720,349650,6283710,551,0.18330006653359945
t34_629,339660,6283710,349650,6293700,94,0.03127079174983367
t34_630,339660,6293700,349650,6303690,138,0.04590818363273453
t34_631,339660,6303690,349650,6313680,980,0.3260146373918829
t34_632,339660,6313680,349650,6323670,934,0.3107119095143047
t34_633,339660,6323670,349650,6333660,1513,0.5033266799733865
t34_634,339660,6333660,349650,6343650,1932,0.6427145708582834
t34_635,339660,6343650,349650,6353640,2054,0.6833000665335994
t34_636,339660,6353640,349650,6363630,1421,0.4727212242182302
t34_637,339660,6363630,349650,6373620,211,0.07019294743845642
t34_638,339660,6373620,349650,6383610,1408,0.4683965402528277
t34_639,339660,6383610,349650,6393600,2045,0.6803060545575516
t34_640,339660,6393600,349650,6403590,1996,0.6640053226879574
t34_641,339660,6403590,349650,6413580,2104,0.6999334664005322
t34_642,339660,6413580,349650,6423570,1980,0.6586826347305389
t34_643,339660,6423570,349650,6433560,1976,0.6573519627411843
t34_644,339660,6433560,349650,6443550,1450,0.4823685961410512
t34_645,339660,6443550,349650,6453540,1627,0.5412508316699933
t34_646,339660,6453540,349650,6463530,1867,0.6210911510312708
t34_647,339660,6463530,349650,6473520,1944,0.6467065868263473
t34_648,339660,6473520,349650,6483510,2080,0.6919494344644045
t34_649,339660,6483510,349650,6493500,1336,0.4444444444444444
t34_650,339660,6493500,349650,6503490,992,0.3300066533599468
t34_651,339660,6503490,349650,6513480,339,0.11277445109780439
t34_652,339660,6513480,349650,6523470,598,0.1989354624085163
t34_653,339660,6523470,349650,6533460,962,0.3200266134397871
t34_654,339660,6533460,349650,6543450,750,0.249500998003992
t34_655,339660,6543450,349650,6553440,858,0.28542914171656686
t34_656,339660,6553440,349650,6563430,1135,0.37757817697937457
t34_657,339660,6563430,349650,6573420,1700,0.5655355954757152
t34_658,339660,6573420,349650,6583410,1566,0.5209580838323353
t34_659,339660,6583410,349650,6593400,2017,0.6709913506320692
t34_660,339660,6593400,349650,6603390,1985,0.6603459747172322
t34_661,339660,6603390,349650,6613380,1626,0.5409181636726547
t34_662,339660,6613380,349650,6623370,1862,0.6194278110445776
t34_663,339660,6623370,349650,6633360,1726,0.5741849634065203
t34_664,339660,6633360,349650,6643350,1923,0.6397205588822356
t34_665,339660,6643350,349650,6653340,1777,0.5911510312707917
t34_666,339660,6653340,349650,6663330,1762,0.5861610113107119
t34_667,339660,6663330,349650,6673320,1756,0.58416500332668
t35_390,349650,3896100,359640,3906090,464,0.1543579507651364
t35_391,349650,3906090,359640,3916080,765,0.25449101796407186
t35_392,349650,3916080,359640,3926070,1151,0.3829008649367931
t35_393,349650,3926070,359640,3936060,483,0.16067864271457086
t35_394,349650,3936060,359640,3946050,1202,0.39986693280106456
t35_395,349650,3946050,359640,3956040,963,0.3203592814371258
t35_396,349650,3956040,359640,3966030,806,0.26813040585495673
t35_397,349650,3966030,359640,3976020,1139,0.37890884896872923
t35_398,349650,3976020,359640,3986010,2432,0.8090485695276114
t35_399,349650,3986010,359640,3996000,2438,0.8110445775116434
t35_400,349650,3996000,359640,4005990,2154,0.716566866267465
t35_401,349650,4005990,359640,4015980,926,0.30805056553559546
t35_402,349650,4015980,359640,4025970,2,0.0006653359946773121
t35_403,349650,4025970,359640,4035960,2453,0.8160345974717232
t35_404,349650,4035960,359640,4045950,3019,1.0043246839654025
t35_405,349650,4045950,359640,4055940,2959,0.9843646041250832
t35_406,349650,4055940,359640,4065930,2996,0.9966733200266135
t35_407,349650,4065930,359640,4075920,2992,0.9953426480372588
t35_408,349650,4075920,359640,4085910,2971,0.9883566200931471
t35_409,349650,4085910,359640,4095900,2936,0.9767132401862941
t35_410,349650,4095900,359640,4105890,2949,0.9810379241516967
t35_411,349650,4105890,359640,4115880,3022,1.0053226879574184
t35_412,349650,4115880,359640,4125870,2945,0.979707252162342
t35_413,349650,4125870,359640,4135860,1716,0.5708582834331337
t35_414,349650,4135860,359640,4145850,876,0.29141716566866266
t35_415,349650,4145850,359640,4155840,2280,0.7584830339321357
t35_416,349650,4155840,359640,4165830,2927,0.9737192282102461
t35_417,349650,4165830,359640,4175820,2886,0.9600798403193613
t35_418,349650,4175820,359640,4185810,2365,0.7867598137059215
t35_419,349650,4185810,359640,4195800,1435,0.4773785761809714
t35_420,349650,4195800,359640,4205790,2344,0.7797737857618097
t35_421,349650,4205790,359640,4215780,2892,0.9620758483033932
t35_422,349650,4215780,359640,4225770,2960,0.9846972721224219
t35_423,349650,4225770,359640,4235760,2904,0.9660678642714571
t35_424,349650,4235760,359640,4245750,355,0.11809713905522289
t35_599,349650,5984010,359640,5994000,305,0.10146373918829009
t35_600,349650,5994000,359640,6003990,409,0.1360612109115103
t35_601,349650,6003990,359640,6013980,352,0.11709913506320692
t35_602,349650,6013980,359640,6023970,567,0.18862275449101795
t35_603,349650,6023970,359640,6033960,466,0.1550232867598137
t35_604,349650,6033960,359640,6043950,176,0.05854956753160346
t35_605,349650,6043950,359640,6053940,271,0.09015302727877578
t35_606,349650,6053940,359640,6063930,36,0.011976047904191617
t35_607,349650,6063930,359640,6073920,26,0.008649367930805056
t35_608,349650,6073920,359640,6083910,190,0.06320691949434465
t35_609,349650,6083910,359640,6093900,432,0.1437125748502994
t35_610,349650,6093900,359640,6103890,183,0.06087824351297405
t35_611,349650,6103890,359640,6113880,113,0.03759148369926813
t35_612,349650,6113880,359640,6123870,751,0.24983366600133067
t35_613,349650,6123870,359640,6133860,386,0.12840984697272123
t35_614,349650,6133860,359640,6143850,610,0.20292747837658018
t35_615,349650,6143850,359640,6153840,1333,0.4434464404524285
t35_616,349650,6153840,359640,6163830,695,0.23120425815036594
t35_617,349650,6163830,359640,6173820,578,0.19228210246174318
t35_618,349650,6173820,359640,6183810,1099,0.36560212907518297
t35_619,349650,6183810,359640,6193800,1536,0.5109780439121756
t35_620,349650,6193800,359640,6203790,2015,0.6703260146373918
t35_621,349650,6203790,359640,6213780,2093,0.696274118429807
t35_622,349650,6213780,359640,6223770,2138,0.7112441783100466
t35_623,349650,6223770,359640,6233760,1984,0.6600133067198936
t35_624,349650,6233760,359640,6243750,1994,0.6633399866932801
t35_625,349650,6243750,359640,6253740,2122,0.7059214903526281
t35_626,349650,6253740,359640,6263730,2109,0.7015968063872255
t35_627,349650,6263730,359640,6273720,1746,0.5808383233532934
t35_628,349650,6273720,359640,6283710,947,0.31503659347970725
t35_629,349650,6283710,359640,6293700,817,0.271789753825682
t35_630,349650,6293700,359640,6303690,513,0.17065868263473055
t35_631,349650,6303690,359640,6313680,1510,0.5023286759813705
t35_632,349650,6313680,359640,6323670,2214,0.7365269461077845
t35_633,349650,6323670,359640,6333660,2083,0.6929474384564205
t35_634,349650,6333660,359640,6343650,2065,0.6869594145043247
t35_635,349650,6343650,359640,6353640,2059,0.6849634065202928
t35_636,349650,6353640,359640,6363630,1892,0.6294078509647372
t35_637,349650,6363630,359640,6373620,1229,0.40884896872920823
t35_638,349650,6373620,359640,6383610,1908,0.6347305389221557
t35_639,349650,6383610,359640,6393600,1887,0.627744510978044
t35_640,349650,6393600,359640,6403590,2032,0.675981370592149
t35_641,349650,6403590,359640,6413580,1956,0.6506986027944112
t35_642,349650,6413580,359640,6423570,1501,0.49933466400532267
t35_643,349650,6423570,359640,6433560,1703,0.5665335994677312
t35_644,349650,6433560,359640,6443550,1282,0.426480372588157
t35_645,349650,6443550,359640,6453540,1433,0.4767132401862941
t35_646,349650,6453540,359640,6463530,1933,0.6430472388556221
t35_647,349650,6463530,359640,6473520,1444,0.4803725881570193
t35_648,349650,6473520,359640,6483510,1223,0.4068529607451763
t35_649,349650,6483510,359640,6493500,613,0.20392548236859614
t35_650,349650,6493500,359640,6503490,215,0.07152361942781105
t35_651,349650,6503490,359640,6513480,129,0.04291417165668663
t35_652,349650,6513480,359640,6523470,53,0.01763140385894877
t35_653,349650,6523470,359640,6533460,85,0.028276779773785763
t35_654,349650,6533460,359640,6543450,375,0.124750499001996
t35_655,349650,6543450,359640,6553440,633,0.21057884231536927
t35_656,349650,6553440,359640,6563430,1232,0.4098469727212242
t35_657,349650,6563430,359640,6573420,1757,0.5844976713240186
t35_658,349650,6573420,359640,6583410,1287,0.4281437125748503
t35_659,349650,6583410,359640,6593400,1425,0.4740518962075848
t35_660,349650,6593400,359640,6603390,1662,0.5528942115768463
t35_661,349650,6603390,359640,6613380,1290,0.4291417165668663
t35_662,349650,6613380,359640,6623370,488,0.16234198270126413
t35_663,349650,6623370,359640,6633360,980,0.3260146373918829
t35_664,349650,6633360,359640,6643350,460,0.15302727877578176
t35_665,349650,6643350,359640,6653340,1118,0.37192282102461743
t35_666,349650,6653340,359640,6663330,1809,0.6017964071856288
t35_667,349650,6663330,359640,6673320,1946,0.6473719228210246
t36_389,359640,3886110,369630,3896100,2,0.0006653359946773121
