tile_id,xmin,ymin,xmax,ymax
t45_415,449550,4145850,459540,4155840
t45_416,449550,4155840,459540,4165830
t45_420,449550,4195800,459540,4205790
t45_421,449550,4205790,459540,4215780
t46_390,459540,3896100,469530,3906090
t46_391,459540,3906090,469530,3916080
t46_396,459540,3956040,469530,3966030
t46_397,459540,3966030,469530,3976020
t46_401,459540,4005990,469530,4015980
t46_402,459540,4015980,469530,4025970
t46_406,459540,4055940,469530,4065930
t46_409,459540,4085910,469530,4095900
t46_413,459540,4125870,469530,4135860
t46_414,459540,4135860,469530,4145850
t46_418,459540,4175820,469530,4185810
t46_419,459540,4185810,469530,4195800
t47_389,469530,3886110,479520,3896100
t47_390,469530,3896100,479520,3906090
t47_394,469530,3936060,479520,3946050
t47_395,469530,3946050,479520,3956040
t47_399,469530,3986010,479520,3996000
t47_400,469530,3996000,479520,4005990
t47_404,469530,4035960,479520,4045950
t47_405,469530,4045950,479520,4055940
t47_409,469530,4085910,479520,4095900
t47_410,469530,4095900,479520,4105890
t47_414,469530,4135860,479520,4145850
t47_415,469530,4145850,479520,4155840
t47_419,469530,4185810,479520,4195800
t47_421,469530,4205790,479520,4215780
t48_391,479520,3906090,489510,3916080
t48_392,479520,3916080,489510,3926070
t48_397,479520,3966030,489510,3976020
t48_398,479520,3976020,489510,3986010
t48_402,479520,4015980,489510,4025970
t48_403,479520,4025970,489510,4035960
t48_407,479520,4065930,489510,4075920
t48_408,479520,4075920,489510,4085910
t48_412,479520,4115880,489510,4125870
t48_413,479520,4125870,489510,4135860
t48_417,479520,4165830,489510,4175820
t48_421,479520,4205790,489510,4215780
t49_391,489510,3906090,499500,3916080
t49_392,489510,3916080,499500,3926070
t49_396,489510,3956040,499500,3966030
t49_397,489510,3966030,499500,3976020
t49_401,489510,4005990,499500,4015980
t49_402,489510,4015980,499500,4025970
t49_406,489510,4055940,499500,4065930
t49_407,489510,4065930,499500,4075920
t49_411,489510,4105890,499500,4115880
t49_412,489510,4115880,499500,4125870
t49_416,489510,4155840,499500,4165830
t49_421,489510,4205790,499500,4215780
t50_391,499500,3906090,509490,3916080
t50_392,499500,3916080,509490,3926070
t50_396,499500,3956040,509490,3966030
t50_397,499500,3966030,509490,3976020
t50_401,499500,4005990,509490,4015980
t50_402,499500,4015980,509490,4025970
t50_406,499500,4055940,509490,4065930
t50_407,499500,4065930,509490,4075920
t50_411,499500,4105890,509490,4115880
t50_412,499500,4115880,509490,4125870
t50_416,499500,4155840,509490,4165830
t50_417,499500,4165830,509490,4175820
t51_389,509490,3886110,519480,3896100
t51_390,509490,3896100,519480,3906090
t51_394,509490,3936060,519480,3946050
t51_395,509490,3946050,519480,3956040
t51_399,509490,3986010,519480,3996000
t51_400,509490,3996000,519480,4005990
t51_404,509490,4035960,519480,4045950
t51_405,509490,4045950,519480,4055940
t51_409,509490,4085910,519480,4095900
t51_410,509490,4095900,519480,4105890
t51_414,509490,4135860,519480,4145850
t51_415,509490,4145850,519480,4155840
t51_420,509490,4195800,519480,4205790
t51_421,509490,4205790,519480,4215780
t52_392,519480,3916080,529470,3926070
t52_393,519480,3926070,529470,3936060
t52_397,519480,3966030,529470,3976020
t52_398,519480,3976020,529470,3986010
t52_402,519480,4015980,529470,4025970
t52_403,519480,4025970,529470,4035960
t52_407,519480,4065930,529470,4075920
t52_408,519480,4075920,529470,4085910
t52_412,519480,4115880,529470,4125870
t52_413,519480,4125870,529470,4135860
t52_417,519480,4165830,529470,4175820
t52_420,519480,4195800,529470,4205790
t53_391,529470,3906090,539460,3916080
t53_420,529470,4195800,539460,4205790
t54_420,539460,4195800,549450,4205790
t55_389,549450,3886110,559440,3896100
t56_389,559440,3886110,569430,3896100
t56_390,559440,3896100,569430,3906090
t57_390,569430,3896100,579420,3906090
t57_391,569430,3906090,579420,3916080
t59_389,589410,3886110,599400,3896100
t59_390,589410,3896100,599400,3906090
t60_391,599400,3906090,609390,3916080
t61_389,609390,3886110,619380,3896100
t62_390,619380,3896100,629370,3906090
