plot_id,index,px,s00,s01,s02,s03,s04,s05,s06,s07,s08,s09,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51
PCL0913,savi,center,0.106860004,0.108116,0.11241016,0.10930378,0.10522249,0.10306912,0.099821076,0.10422448,0.11127634,0.12071031,0.12103346,0.124642886,0.11867109,0.12263608,0.11957834,0.130838,0.15038666,0.17133164,0.18727678,0.2084164,0.22046196,0.20519075,0.19061173,0.16670045,0.14051405,0.113755584,0.1105391,0.11183516,0.10689595,0.1133218,0.11958289,0.11480065,0.107423544,0.108659826,0.1021185,0.095617905,0.093368396,0.08564523,0.10760534,0.0906358,0.09148597,0.09398376,0.09598484,0.104274035,0.101417296,0.10150999,0.09814009,0.10043504,0.09805094,0.09772905,0.102539316,0.10343136
PCL0913,savi,mean5x5,0.101879425,0.10204675,0.10380557,0.10188182,0.09852286,0.09702216,0.09780265,0.10179823,0.10565747,0.11383084,0.11316859,0.11397581,0.10945246,0.10951872,0.108766764,0.120726496,0.13891834,0.1584521,0.1762372,0.1925286,0.202074,0.19098267,0.17685126,0.15595716,0.13375597,0.11008317,0.10140899,0.10247367,0.09864662,0.10514594,0.110754415,0.109846525,0.10366263,0.104259685,0.09807457,0.09078775,0.09033536,0.08300293,0.09544754,0.0860455,0.08688114,0.09066466,0.09138308,0.099192075,0.09567663,0.094622634,0.09141492,0.09332753,0.09086228,0.09248395,0.09859648,0.09853139
PCL0914,ndvi,center,0.1691304,0.16952494,0.1743464,0.17000443,0.16653605,0.1611313,0.15551591,0.16006875,0.16611499,0.17326365,0.175028,0.1866287,0.18148452,0.17103656,0.17475717,0.19518782,0.22479834,0.25916657,0.30956006,0.33988154,0.34679005,0.32581085,0.30156225,0.2596832,0.21671513,0.18461654,0.16420327,0.16325735,0.16171707,0.1722697,0.17975214,0.18427896,0.17529681,0.16999027,0.15958002,0.1476247,0.14784375,0.14919472,0.1724549,0.14630353,0.14444979,0.1458007,0.14822009,0.16118026,0.15570666,0.15487301,0.15040551,0.15065484,0.14593044,0.1469259,0.1563754,0.15967306
PCL0914,ndvi,mean5x5,0.15263174,0.15293925,0.15640856,0.15413336,0.15324745,0.14924726,0.1467393,0.15152603,0.15625805,0.16475904,0.1639168,0.17217211,0.16840975,0.16243555,0.16507474,0.18520328,0.21157706,0.24266428,0.2812347,0.30575737,0.31304684,0.29424104,0.2711175,0.23559979,0.19998512,0.17021035,0.1555821,0.15572205,0.15448058,0.1632822,0.17098905,0.17168945,0.16214325,0.15801077,0.14974296,0.13870169,0.14160472,0.13219917,0.1549774,0.13671666,0.1366605,0.13983227,0.1399276,0.15089527,0.14635853,0.14580931,0.1406222,0.14363739,0.13860261,0.13926508,0.14700966,0.14665437
PCL0914,evi,center,0.110457696,0.1106331,0.11354293,0.10812731,0.10634841,0.10569864,0.10928662,0.11370628,0.12032088,0.12642373,0.1272491,0.12477054,0.12007481,0.11880832,0.11932376,0.13186206,0.1553809,0.17740722,0.20200983,0.22126897,0.22994044,0.213391,0.19645299,0.17020507,0.14293322,0.11735107,0.10524635,0.1051371,0.10034052,0.10772533,0.11265594,0.11565013,0.11103484,0.11185886,0.10517858,0.097028494,0.09637643,0.09234492,0.10877218,0.092141956,0.09233221,0.09458365,0.09583614,0.104726784,0.10066294,0.0997374,0.09791891,0.09936407,0.09721075,0.0985705,0.10592789,0.10548459
PCL0914,evi,mean5x5,0.10155425,0.10158964,0.104094476,0.10063425,0.09960022,0.099260904,0.1019441,0.1060396,0.11136287,0.11889455,0.11870983,0.118838996,0.11556695,0.11590643,0.11558637,0.1274069,0.1473129,0.1670319,0.18630962,0.20261131,0.21181291,0.19681683,0.18096967,0.15812641,0.1351409,0.111022584,0.101970784,0.10268453,0.09826708,0.104430705,0.109474935,0.110394716,0.10480379,0.10628851,0.10111008,0.09444765,0.09533595,0.08268344,0.1005874,0.08783728,0.08921634,0.0921904,0.09231546,0.10024293,0.09673053,0.09581756,0.09308239,0.09612381,0.09337038,0.09418055,0.10036302,0.098594874
PCL0914,kndvi,center,0.029012034,0.02911001,0.030669047,0.02930282,0.028159201,0.026264073,0.02476304,0.026317803,0.02832156,0.030805377,0.03136267,0.0348719,0.03303849,0.029586947,0.031311877,0.040654562,0.055861603,0.07305074,0.0995481,0.11656933,0.12054839,0.110897616,0.09841377,0.07496716,0.053686764,0.038792543,0.03037605,0.02912393,0.02857681,0.031753812,0.034312114,0.035159014,0.03183111,0.02980375,0.026180634,0.021789603,0.021854294,0.022255389,0.029903673,0.022224048,0.021691872,0.022132134,0.022648863,0.026320904,0.024560345,0.024530219,0.02304439,0.023112178,0.021602232,0.02190242,0.024709314,0.025785154
PCL0914,kndvi,mean5x5,0.02384321,0.02392526,0.024992103,0.02431817,0.024020445,0.02273419,0.022099454,0.023667075,0.025227075,0.027969366,0.02772858,0.030222474,0.028926628,0.027194567,0.028380923,0.036596432,0.049212705,0.06415932,0.083145134,0.095643304,0.09955109,0.09137693,0.08017115,0.062142063,0.046065897,0.03316969,0.026957557,0.026158104,0.025745926,0.028264752,0.030719116,0.030688602,0.027347311,0.025855314,0.023140876,0.01939175,0.02024159,0.017661903,0.024642145,0.019436046,0.019424029,0.020374263,0.020331431,0.023368597,0.021974357,0.021977307,0.02034687,0.021123927,0.019608896,0.019793881,0.021942355,0.021885123
PCL0914,nbr,center,-0.12808396,-0.13018115,-0.14008021,-0.16428892,-0.1689273,-0.1622368,-0.14394511,-0.13174449,-0.11340585,-0.106901884,-0.101488166,-0.117962904,-0.13178635,-0.124561585,-0.11928406,-0.109779805,-0.08318617,-0.041154157,-0.0194242,-7.916377e-05,0.016044041,0.00060290913,-0.022558626,-0.05684444,-0.090291336,-0.12221406,-0.109933905,-0.105427064,-0.092302434,-0.07608508,-0.06491945,-0.08107513,-0.09233342,-0.10598393,-0.12051435,-0.13892722,-0.14644499,-0.1384778,-0.14041716,-0.1100424,-0.105847046,-0.092484124,-0.11561975,-0.11176081,-0.12088925,-0.12577029,-0.13680208,-0.13949203,-0.14172527,-0.13674007,-0.12441724,-0.12268212
PCL0914,nbr,mean5x5,-0.12107709,-0.12392282,-0.13292092,-0.1531251,-0.15432651,-0.14793052,-0.1368013,-0.12490425,-0.10867922,-0.10306229,-0.1002598,-0.110379316,-0.12148745,-0.11488575,-0.109330595,-0.10080399,-0.07481082,-0.04312588,-0.026157118,-0.00983262,0.007619109,-0.0068513006,-0.024218613,-0.053359836,-0.08355962,-0.11461834,-0.10653757,-0.1009954,-0.08925798,-0.0760533,-0.065405406,-0.07884895,-0.09106152,-0.102521114,-0.11249674,-0.12472147,-0.12619907,-0.14767195,-0.12760858,-0.106617816,-0.0980712,-0.08790949,-0.1077002,-0.10143523,-0.1105616,-0.11737003,-0.1263851,-0.12885164,-0.13210724,-0.12717156,-0.11504753,-0.11523674
PCL0914,savi,center,0.11438965,0.11495297,0.11734886,0.113138534,0.10942838,0.10795192,0.107782744,0.11241098,0.11821495,0.124961026,0.12590238,0.12638591,0.12089174,0.117666304,0.11725231,0.12963197,0.15163028,0.17380601,0.19880033,0.21809766,0.22574002,0.21098536,0.19426113,0.16913044,0.14261594,0.11810279,0.10543132,0.106147766,0.10188385,0.109522164,0.11501735,0.118633665,0.11286391,0.11309767,0.105840236,0.09751182,0.097003676,0.09541129,0.11031826,0.09405456,0.093578145,0.09543105,0.09778327,0.106122196,0.10215471,0.101466045,0.09954348,0.10047573,0.09843694,0.10033261,0.107716136,0.10933723
PCL0914,savi,mean5x5,0.105321206,0.1055475,0.107370116,0.1047502,0.10266942,0.10152936,0.10244384,0.10683647,0.11150727,0.11944482,0.11876712,0.11998592,0.11574283,0.11501211,0.11408233,0.12659441,0.14528328,0.16521415,0.184441,0.20082885,0.20886986,0.19547728,0.17977598,0.15759791,0.13491301,0.11173155,0.10235651,0.10378849,0.09983672,0.106390245,0.11191355,0.11299521,0.10663785,0.10739387,0.10160222,0.09388095,0.09573265,0.08571874,0.102011114,0.08965567,0.09035375,0.0931012,0.09411995,0.10160297,0.09817559,0.09770381,0.09511252,0.097720005,0.09522496,0.09673477,0.10296774,0.10216405
PCL0915,ndvi,center,0.1658877,0.16608836,0.17336267,0.1706187,0.16848958,0.16000208,0.15137371,0.1568166,0.16329,0.17400445,0.17304271,0.18554321,0.17679472,0.1671702,0.17044324,0.1884296,0.21921931,0.25739157,0.3119365,0.34339383,0.35831848,0.3397065,0.31442454,0.26575083,0.22051904,0.18467073,0.16223633,0.16303061,0.16267075,0.17321905,0.18101056,0.18337692,0.17101792,0.16468914,0.15632564,0.14329514,0.14952889,0.14872189,0.16520727,0.14521225,0.1429229,0.14561453,0.14219068,0.15760557,0.15091778,0.15041664,0.14666465,0.15145466,0.14564556,0.14667276,0.15509044,0.1527464
PCL0915,ndvi,mean5x5,0.14713545,0.1473562,0.15057372,0.1482318,0.14702772,0.14381693,0.14250898,0.14709005,0.1515835,0.15942174,0.15864448,0.16549565,0.16211307,0.15520765,0.15889645,0.17854792,0.20432343,0.23418118,0.27249762,0.29510584,0.30090988,0.28242925,0.26045272,0.22655828,0.19231054,0.16434506,0.150201,0.15034157,0.14939995,0.15821895,0.16571626,0.16706902,0.15746588,0.15309384,0.14504495,0.13364822,0.1371988,0.12540938,0.1507811,0.13254033,0.13302483,0.135634,0.13544327,0.14557254,0.14101449,0.14055294,0.13582687,0.13909587,0.13432652,0.1349031,0.14217348,0.14212029
PCL0915,evi,center,0.10806334,0.10795253,0.11255089,0.108962886,0.10723566,0.10450619,0.105384804,0.11044597,0.11678749,0.12511425,0.12605317,0.1263132,0.11923304,0.12073169,0.120682605,0.12979357,0.15279905,0.1757784,0.20109053,0.22304371,0.23846853,0.2235321,0.20730379,0.17636192,0.14629273,0.11727587,0.10383557,0.10466968,0.10101393,0.10764612,0.11218596,0.113501966,0.10696049,0.10709429,0.102042645,0.09505046,0.09582903,0.09045218,0.10113317,0.09013296,0.08992178,0.09349093,0.09083923,0.10124451,0.096702784,0.0962488,0.094697446,0.09890518,0.09625931,0.09750339,0.10398773,0.10089412
PCL0915,evi,mean5x5,0.09924379,0.09928997,0.10196898,0.09869813,0.097514465,0.09748769,0.10046424,0.10449123,0.10958108,0.11684221,0.116668195,0.11674422,0.113782994,0.11400069,0.11439336,0.12619546,0.14555663,0.16439712,0.18331526,0.19829373,0.20617113,0.1912403,0.17610832,0.15391245,0.13159314,0.108577386,0.09960879,0.100056276,0.09581492,0.10206911,0.1070005,0.1083079,0.10265251,0.10368314,0.09851213,0.09118638,0.092887506,0.07875348,0.09807672,0.08518555,0.08674784,0.08949173,0.08926109,0.09702951,0.09352501,0.0927762,0.09044793,0.094001696,0.09146132,0.092221096,0.098345906,0.09668
PCL0915,kndvi,center,0.028306318,0.028346892,0.030616608,0.029826544,0.029200241,0.026130648,0.023798374,0.02575821,0.027940722,0.031460844,0.031045262,0.03475524,0.031629033,0.028342329,0.029877542,0.0376173,0.05329235,0.07252722,0.10310376,0.12076688,0.12905976,0.12044932,0.106832005,0.07851264,0.05671836,0.039743543,0.030319626,0.029927395,0.029667787,0.032373883,0.034980815,0.035002485,0.03024454,0.027993664,0.02505144,0.020530611,0.022355163,0.022114594,0.027524922,0.021824174,0.021169743,0.022046862,0.021094512,0.025650645,0.023575885,0.023625327,0.022358185,0.023543986,0.021610962,0.021928482,0.024364246,0.023658568
PCL0915,kndvi,mean5x5,0.022148471,0.02221133,0.02316824,0.02248982,0.022143044,0.021147607,0.020827504,0.022281311,0.023711193,0.02613347,0.025922023,0.02798457,0.026861623,0.02484091,0.026361782,0.034193512,0.046192594,0.06022545,0.07840279,0.089716025,0.092757404,0.08479667,0.0743154,0.057538856,0.042587463,0.030927565,0.025286464,0.02456677,0.02426123,0.026686506,0.028990135,0.029061003,0.025802536,0.024296965,0.021734487,0.018013641,0.01908173,0.016017433,0.023352914,0.018318346,0.018426364,0.019169234,0.01906286,0.021785397,0.020438349,0.02044356,0.019012218,0.01983003,0.018431041,0.01857169,0.020537257,0.020550491
PCL0915,nbr,center,-0.12208863,-0.12207463,-0.13900755,-0.16163091,-0.16923372,-0.16208673,-0.14888689,-0.13045892,-0.112167105,-0.10433229,-0.10061427,-0.11110345,-0.12617914,-0.117234945,-0.11397265,-0.10668707,-0.08166359,-0.0375164,-0.014544208,0.012251117,0.035889033,0.022384834,-0.0022936834,-0.041415103,-0.0787876,-0.115820155,-0.10394216,-0.0983512,-0.08447504,-0.07098348,-0.057180434,-0.07942847,-0.09503739,-0.10747205,-0.119441696,-0.13058957,-0.13838054,-0.14089063,-0.14013207,-0.10505858,-0.0967709,-0.08375322,-0.10114707,-0.10518922,-0.1149844,-0.12279899,-0.13315849,-0.13690275,-0.13873468,-0.1301261,-0.11844392,-0.11519081
PCL0915,nbr,mean5x5,-0.11985631,-0.12274058,-0.13120632,-0.15067759,-0.15266623,-0.14669761,-0.13718702,-0.12646629,-0.111293115,-0.10662184,-0.10294238,-0.111345224,-0.12116542,-0.11294547,-0.10565057,-0.097091235,-0.071303986,-0.04000136,-0.024147153,-0.008975912,0.006518142,-0.00802229,-0.025581751,-0.05377699,-0.082431965,-0.11127677,-0.10205436,-0.09704252,-0.085574485,-0.07369237,-0.064222895,-0.07829454,-0.08969524,-0.10078106,-0.11010133,-0.12066394,-0.12358832,-0.14029226,-0.12562178,-0.10192395,-0.09472182,-0.08470063,-0.10477706,-0.10055561,-0.1092013,-0.11542082,-0.1236596,-0.12569904,-0.12866247,-0.124109164,-0.11312914,-0.1135605
PCL0915,savi,center,0.11219984,0.11273818,0.11652245,0.11341408,0.11034801,0.107037894,0.10449027,0.1098055,0.11548457,0.12448578,0.124085814,0.12698767,0.11938175,0.117531605,0.116846144,0.12741315,0.14889257,0.17274074,0.19942404,0.22056815,0.23354368,0.22051272,0.20390344,0.174466,0.1455595,0.118435904,0.10422831,0.105842344,0.10268716,0.110282615,0.11581128,0.11783937,0.109838754,0.10914426,0.10319056,0.0941575,0.097878546,0.09418984,0.104540765,0.0929091,0.092295796,0.09520069,0.09391114,0.10346316,0.098768175,0.098296925,0.09674934,0.100290924,0.09776853,0.099752836,0.106714174,0.10489537
PCL0915,savi,mean5x5,0.10275593,0.10293402,0.104925364,0.1024981,0.10024128,0.09944324,0.10102215,0.10527191,0.10969536,0.11737625,0.1167595,0.11759042,0.113736294,0.11213159,0.11189062,0.12427701,0.14255302,0.16179878,0.1815278,0.19685028,0.20357475,0.19020154,0.17503096,0.15344107,0.13123386,0.1092918,0.099915855,0.101072624,0.09729908,0.103847004,0.10917357,0.11066039,0.1042355,0.10466204,0.09897572,0.09107971,0.09326335,0.08182699,0.099592716,0.0870021,0.08794794,0.09037406,0.09106475,0.09832787,0.094948165,0.094561316,0.09239957,0.095414,0.093141176,0.094552584,0.10066054,0.09997032
PCL0916,ndvi,center,0.14140591,0.14111605,0.14254045,0.14075847,0.13741335,0.13587925,0.13790481,0.14304253,0.14300568,0.14693375,0.14191696,0.14721105,0.14424706,0.14405824,0.15706363,0.175825,0.19614388,0.21784104,0.24482405,0.2549579,0.26504016,0.25571328,0.23861426,0.21002239,0.18299688,0.15804392,0.14547265,0.14712107,0.14998397,0.1576428,0.16162728,0.15649132,0.1499096,0.14491026,0.14058027,0.13105927,0.13624395,0.11902609,0.12299031,0.12177006,0.120429926,0.1281121,0.12344684,0.1371494,0.13275474,0.13295121,0.12599263,0.12857966,0.12387481,0.1253299,0.13463312,0.13653475
PCL0916,ndvi,mean5x5,0.14706872,0.14701249,0.14952774,0.14785261,0.14238489,0.140035,0.14086115,0.14543074,0.14907397,0.15838693,0.15766218,0.1633911,0.16160002,0.15803425,0.1637617,0.18279149,0.20562603,0.23229729,0.26297912,0.28097847,0.28885078,0.27895406,0.26093692,0.23227169,0.20157316,0.17296682,0.15930775,0.15681875,0.15569976,0.16325659,0.17010693,0.16364181,0.15460292,0.15041557,0.14259568,0.13458034,0.13345386,0.11946975,0.1267308,0.12900175,0.1298722,0.13781294,0.13535485,0.14314765,0.13852811,0.13795504,0.13006182,0.1321786,0.12889679,0.13023823,0.13785039,0.14253701
PCL0916,evi,center,0.103062175,0.10236118,0.10530404,0.10288955,0.096408345,0.09652145,0.10029308,0.10495469,0.10720553,0.11487649,0.11131373,0.11328648,0.1099713,0.110911936,0.11784029,0.13033628,0.1458642,0.15970531,0.17706844,0.18423611,0.1937385,0.18395248,0.17007965,0.14855401,0.12962857,0.10819695,0.10031968,0.102968015,0.09979792,0.10554831,0.107757,0.103450954,0.09857514,0.0992521,0.095796034,0.0883349,0.09316577,0.07786425,0.08149371,0.08008233,0.07995478,0.08579412,0.08298975,0.0940628,0.091416545,0.09134878,0.08976145,0.092534915,0.090008415,0.09100965,0.09917775,0.09860549
PCL0916,evi,mean5x5,0.09429512,0.09387528,0.09611561,0.093576744,0.086825415,0.08681906,0.089206696,0.09294145,0.097028285,0.10678213,0.10721694,0.10812755,0.105715446,0.10548589,0.106726624,0.116673194,0.13285713,0.14883919,0.16464682,0.1764125,0.18504491,0.17712094,0.16535372,0.1480428,0.12961261,0.10819273,0.1004344,0.10054216,0.09583011,0.10136282,0.105735004,0.10174704,0.09597703,0.09722529,0.09189714,0.086362,0.085524686,0.07314632,0.07685316,0.078483574,0.079867356,0.08566755,0.083516695,0.09002396,0.08686245,0.08540555,0.08203676,0.084532864,0.0828855,0.08384776,0.09021269,0.09173231
PCL0916,kndvi,center,0.020228839,0.020168845,0.020589925,0.020050662,0.019121395,0.018753445,0.019279923,0.020782236,0.020795673,0.021821877,0.020448377,0.022215702,0.021284118,0.021192377,0.025672268,0.031830773,0.04036068,0.049215753,0.060901187,0.06554632,0.07031121,0.06591363,0.059025787,0.04704387,0.03725935,0.027312625,0.022506092,0.022604305,0.023512496,0.025301637,0.026473412,0.02510965,0.023002395,0.021335587,0.020041168,0.017174844,0.018560283,0.014166262,0.015360038,0.015475835,0.015181845,0.017318724,0.016061286,0.019295888,0.018061113,0.01820172,0.016557798,0.017176162,0.015854264,0.016239531,0.018667288,0.018882226
PCL0916,kndvi,mean5x5,0.022006696,0.0220281,0.022742905,0.022253286,0.020774141,0.020075245,0.020297606,0.021726036,0.02287888,0.025616214,0.025396306,0.027250478,0.0266617,0.025746185,0.02804167,0.035630096,0.046124216,0.058559414,0.07266534,0.08155775,0.08559832,0.080692224,0.07214518,0.058639117,0.045611683,0.033447642,0.027643768,0.025900196,0.025637366,0.027662644,0.029769428,0.027948635,0.024958042,0.023402868,0.020974798,0.018193327,0.01795611,0.01436405,0.0170887,0.017327335,0.017562225,0.019718032,0.018981708,0.020989351,0.01968721,0.019671405,0.017582385,0.018110793,0.01716183,0.017511226,0.01952843,0.020619273
PCL0916,nbr,center,-0.0958635,-0.107338384,-0.10838689,-0.12885937,-0.12304063,-0.12239991,-0.11362132,-0.10869637,-0.09403539,-0.099645816,-0.10393492,-0.10083991,-0.10583565,-0.104184255,-0.09012658,-0.07468442,-0.055103794,-0.035060342,-0.012842724,-0.013170054,0.00035741043,-0.011207216,-0.019555097,-0.043565184,-0.059077088,-0.0828533,-0.084964,-0.08159839,-0.07039152,-0.062464677,-0.05588572,-0.060620815,-0.068538845,-0.07938176,-0.08488704,-0.09305545,-0.09237362,-0.13618062,-0.10058209,-0.097673275,-0.089001395,-0.08104326,-0.09881577,-0.08580211,-0.09152878,-0.09749457,-0.100131586,-0.09719445,-0.09962152,-0.10213086,-0.09062331,-0.09515104
PCL0916,nbr,mean5x5,-0.088809624,-0.093802735,-0.102364816,-0.117980726,-0.11290932,-0.10784994,-0.098015204,-0.088886864,-0.077551395,-0.08158823,-0.07539326,-0.08128913,-0.08866195,-0.08432825,-0.07511224,-0.06850505,-0.043858103,-0.014716515,0.0032628602,0.017084869,0.032128986,0.02771524,0.013542119,-0.010485061,-0.037329894,-0.06603339,-0.07243491,-0.07043475,-0.060472358,-0.05062915,-0.041929584,-0.0494824,-0.06003526,-0.07093346,-0.07966148,-0.09097022,-0.093894824,-0.112844884,-0.098026924,-0.079709895,-0.070229106,-0.059952144,-0.07342716,-0.06916492,-0.07660819,-0.08386696,-0.09133077,-0.09455908,-0.09745506,-0.09296313,-0.08387985,-0.08420954
PCL0916,savi,center,0.10221132,0.10190383,0.103550605,0.10132658,0.095304824,0.09527288,0.09846272,0.103066735,0.10482629,0.112060666,0.10783738,0.10966103,0.10626319,0.10646365,0.11288428,0.12540245,0.13977899,0.15365067,0.17005323,0.17704739,0.18611519,0.17769317,0.16489483,0.14490463,0.1267894,0.10672162,0.09895287,0.10116829,0.099091716,0.10443583,0.10702217,0.10291629,0.098070934,0.09834155,0.09516918,0.08862345,0.09254147,0.07802732,0.08123425,0.07998863,0.07914961,0.08473174,0.08214643,0.09269945,0.0898073,0.09014083,0.087645486,0.09023218,0.08772591,0.08952316,0.0978055,0.098296225
PCL0916,savi,mean5x5,0.09509881,0.09484789,0.09635904,0.09445277,0.087957345,0.08739066,0.08950635,0.0932108,0.0964849,0.10584877,0.10538127,0.10613319,0.10332658,0.102679156,0.10386359,0.11436763,0.12962686,0.14558372,0.16122527,0.17288941,0.18133913,0.17451282,0.16324064,0.1463168,0.1279606,0.1073434,0.09964559,0.099969774,0.09605557,0.101772964,0.10629859,0.10210915,0.09615091,0.09691783,0.09151953,0.08627357,0.08518833,0.074100934,0.07720582,0.07906262,0.079748355,0.08544844,0.08368158,0.090109475,0.08690084,0.08598089,0.08221964,0.08435304,0.08272385,0.08415768,0.09053557,0.09251333
PCL0917,ndvi,center,0.17723577,0.17310205,0.17915492,0.17267491,0.17659713,0.1712852,0.17678726,0.17653501,0.18378913,0.19387537,0.19630457,0.19678937,0.19557598,0.1948655,0.19960272,0.22626778,0.26879078,0.30665588,0.36409003,0.40345344,0.42566773,0.42051443,0.40467373,0.34912527,0.29969582,0.2487529,0.20234779,0.19273198,0.19458064,0.20135482,0.20943171,0.22287725,0.20982485,0.19770491,0.18646264,0.1618559,0.17018417,0.12946616,0.15178064,0.14829402,0.15222672,0.162973,0.15677734,0.17071366,0.15988193,0.15971978,0.1508174,0.15588792,0.15344745,0.1601216,0.17115094,0.1687762
PCL0917,ndvi,mean5x5,0.17183788,0.17086142,0.17329924,0.16757074,0.16579369,0.16288769,0.16561699,0.17018801,0.17514628,0.18341683,0.18466604,0.18744858,0.18517302,0.1838563,0.19417134,0.22256178,0.2627762,0.30161276,0.35604966,0.39131734,0.40913063,0.4035211,0.38397616,0.33444306,0.28887227,0.24151827,0.19808866,0.18979691,0.19001606,0.19453035,0.20388374,0.21349613,0.20076194,0.18979037,0.1782908,0.15956426,0.15971442,0.14674474,0.15012436,0.1517919,0.1528895,0.16321838,0.15939319,0.16800207,0.16130507,0.15890007,0.1489904,0.15324594,0.15029338,0.15392728,0.1657341,0.16771281
PCL0917,evi,center,0.095172815,0.09114421,0.09185624,0.08531715,0.084087685,0.08139061,0.08551352,0.08628378,0.090976045,0.098429084,0.10107055,0.10061506,0.09819689,0.09587782,0.0970488,0.11179869,0.13723148,0.16245961,0.20236287,0.23023504,0.24999778,0.24827802,0.23998578,0.20600916,0.17735218,0.14342399,0.118811354,0.115312316,0.116018966,0.12185577,0.12811312,0.13532332,0.12713182,0.121485844,0.11418121,0.097425595,0.10302464,0.07586441,0.08895865,0.08743668,0.08969502,0.09657053,0.091637075,0.10015217,0.09264274,0.0926227,0.086353734,0.08916456,0.087044924,0.09043571,0.095688246,0.09275297
PCL0917,evi,mean5x5,0.0873657,0.08534763,0.08408175,0.07867775,0.07534498,0.07413089,0.07593825,0.0788148,0.08185708,0.08677347,0.08887978,0.0902634,0.0880093,0.0858965,0.090317614,0.10493708,0.12761226,0.15283324,0.18788329,0.21293557,0.22943388,0.22912508,0.218631,0.19088055,0.16537948,0.13494128,0.11315985,0.11065728,0.11096886,0.11509494,0.12203367,0.12566425,0.11794127,0.112962015,0.10579439,0.09375581,0.09369563,0.08464528,0.086006306,0.087467544,0.08846352,0.09461588,0.091357104,0.0963008,0.09150867,0.089241266,0.08256505,0.084379405,0.08162689,0.08283611,0.08777223,0.08731955
PCL0917,kndvi,center,0.03191365,0.030644178,0.03281336,0.030492036,0.031672604,0.029872786,0.03163846,0.031533334,0.03421142,0.038129654,0.03888642,0.03905705,0.03859604,0.03827199,0.041034106,0.05457813,0.07898099,0.10024255,0.1392298,0.16505298,0.18098082,0.17703325,0.16796519,0.13038526,0.10029223,0.0700277,0.048149243,0.041357856,0.04153214,0.04367502,0.0467981,0.049951024,0.044429034,0.039778054,0.035322666,0.026191343,0.028954552,0.016759917,0.023852041,0.02306231,0.02417932,0.027850933,0.025831182,0.029969176,0.026552752,0.026594795,0.02338021,0.024826488,0.023978578,0.025873123,0.029637007,0.028921936
PCL0917,kndvi,mean5x5,0.030239444,0.029972024,0.030854605,0.028822564,0.028265884,0.0275095,0.02843867,0.030148346,0.031971708,0.03488122,0.03515287,0.03642249,0.03547983,0.03497138,0.039751925,0.053638384,0.07574824,0.097622216,0.13248678,0.15562233,0.16826187,0.16474026,0.15413389,0.121944256,0.09463999,0.067625254,0.04711366,0.040499862,0.0397502,0.040852733,0.044419378,0.046377335,0.04117556,0.037065998,0.032691926,0.02564012,0.025671221,0.02164726,0.023259629,0.023871956,0.024213593,0.02778716,0.026427884,0.029003175,0.026796049,0.026197478,0.022686504,0.023928475,0.023010911,0.024122944,0.028079845,0.028806467
PCL0917,nbr,center,-0.061633825,-0.06766773,-0.07835289,-0.10136734,-0.109034196,-0.1038469,-0.088316545,-0.07374452,-0.058043964,-0.053708408,-0.045373455,-0.052152276,-0.06597758,-0.08061762,-0.072225094,-0.061536897,-0.023470769,0.016056547,0.08687629,0.12777597,0.16174808,0.16664694,0.15636383,0.09876221,0.046943255,-0.009474631,-0.032669842,-0.03454728,-0.015772734,0.0008315791,0.016450427,0.007864324,-0.010126252,-0.035472676,-0.053966038,-0.091051266,-0.08664088,-0.11043802,-0.10647954,-0.08617979,-0.08092605,-0.062242717,-0.07565332,-0.064678065,-0.07680842,-0.07702325,-0.0865589,-0.08255014,-0.08634485,-0.07653103,-0.062384896,-0.05981776
PCL0917,nbr,mean5x5,-0.043581355,-0.04607065,-0.056066252,-0.07316866,-0.076793596,-0.069316916,-0.05832015,-0.043047797,-0.03075513,-0.027662765,-0.02143372,-0.028077988,-0.03759227,-0.040373854,-0.03239316,-0.01996809,0.01806351,0.057835136,0.109675005,0.14778836,0.17502476,0.178722,0.16071488,0.11009576,0.063340634,0.010840591,-0.010868665,-0.012324116,0.0025738447,0.012758077,0.028363796,0.015847512,-0.0009230204,-0.021873148,-0.036966015,-0.062012378,-0.06344535,-0.056927975,-0.068008214,-0.050848957,-0.048686482,-0.034635715,-0.046918847,-0.039098732,-0.048313946,-0.05307839,-0.06108863,-0.05893694,-0.062885344,-0.056298736,-0.04229091,-0.041316576
PCL0917,savi,center,0.100347586,0.096569784,0.09721713,0.09104132,0.089668356,0.08652352,0.09007318,0.09055877,0.094483376,0.10126726,0.1025806,0.10210335,0.09931977,0.09748542,0.09892818,0.114377804,0.13965282,0.16449752,0.20256993,0.23024459,0.24966693,0.24894646,0.24110626,0.20824984,0.1797967,0.14623651,0.12025825,0.117683455,0.11916693,0.1254518,0.13235089,0.14061576,0.13141611,0.12513931,0.117240444,0.09999881,0.105994076,0.079311214,0.09301907,0.0916492,0.0939425,0.10049792,0.09576385,0.103973456,0.09634554,0.095819674,0.08982056,0.092338264,0.090119466,0.0938725,0.09990547,0.097482964
