run_id,family,features,index,substrate,fusion,model,facet,target,n,seeds,R2,R2_sd,nRMSE,RMSE,Bias,nBias,spearman
C2D07_hilbert_ndvi,C2D,topo+area,ndvi,hilbert,late,C2D-B,phylo,mpd,969,3,0.12636030362874082,0.0053383678582127605,0.163921099019235,47.22163567773524,1.3939999933667095,0.004839010925096285,0.4032964573859273
MLP03_lsp-curve-qc_kndvi,MLP,lsp+curve+qc,kndvi,tabular,late,MLP-B,phylo,mpd,969,3,0.1260891286988386,0.009593262673952623,0.16394539524042318,47.2286348212998,0.6947190561189789,0.0024115876028903,0.4213792412172077
RF01_lsp-topo-area_nbr,RF,lsp+topo+area,nbr,,none,RF,phylo,mpd,969,3,0.12605921181584734,0.011587482249613845,0.16394745985303683,47.229229585398144,0.9535801554179568,0.0033101756183499718,0.40991158260184957
RF03_curve-topo-area_ndvi_v2,RF,curve+topo+area,ndvi,,none,RF,phylo,mpd,969,3,0.12587043854775692,0.007728916151857137,0.16396648778772913,47.234711065238834,0.1803134394643506,0.000625924467476053,0.40264976903270355
C2D01_reshape_ndvi,C2D,topo+area,ndvi,reshape,late,C2D-B,phylo,mpd,969,3,0.1254697549120749,0.00474083591164461,0.1640047323647882,47.2457283869585,1.9244394699601124,0.0066803326141578676,0.402624830542514
C2D02_serpentine_evi,C2D,topo+area,evi,serpentine,late,C2D-B,phylo,mpd,969,3,0.1253289219682272,0.018930006673844806,0.16401197382520374,47.2478144735426,1.2755868097170229,0.004427961648135829,0.40697128734738186
C2D07_hilbert_kndvi_wC,C2D,topo+area,kndvi,hilbert,late,C2D-C,phylo,mpd,969,3,0.12526570400183004,0.013618370853886305,0.1640209677523438,47.25040540267412,1.5679576282728507,0.005442872402729224,0.4043867519103879
MLP02_curve_kndvi,MLP,curve,kndvi,tabular,late,MLP-B,phylo,mpd,969,3,0.12506313521364493,0.007417097548799381,0.16404227698862073,47.25654406937451,1.4835607755697202,0.005149904472874465,0.4222039501634674
C2D11_pxcube_kndvi,C2D,topo+area,kndvi,pxcube,late,C2D-B,phylo,mpd,969,3,0.12448928187760581,0.015942998293031304,0.1640925198846437,47.271017811593104,1.3090121818042235,0.004543991591805148,0.41232951485594804
C2D02_serpentine_savi,C2D,topo+area,savi,serpentine,late,C2D-B,phylo,mpd,969,3,0.12412435843267063,0.014351246767654341,0.16412756680770937,47.28111396786909,1.1889057261621512,0.004127064437004447,0.39305700347550626
MLP05c_curve_kndvi,MLP,curve,kndvi,tabular,late,MLP-C,phylo,mpd,969,3,0.12411769466719032,0.0017529115347583739,0.1641318097132641,47.28233624457124,1.2189500828364397,0.004231357816399122,0.4220482280318227
C1D01_curve1d_nbr_v2,C1D,topo+area,nbr,curve1d,late,C1D-B,phylo,mpd,969,3,0.12403742600379446,0.003198275056485532,0.16413920266518703,47.28446597213148,1.3322975092499145,0.004624822262135362,0.40275555703097304
C2D02_serpentine_kndvi_mixup,C2D,topo+area,kndvi,serpentine,late,C2D-B,phylo,mpd,969,3,0.1235132876515445,0.012746343776745748,0.16418558206390377,47.29782673582972,1.4095333173257014,0.0048929319614652205,0.3982768328049338
C1D01_curve1d_kndvi_v2,C1D,topo+area,kndvi,curve1d,late,C1D-B,phylo,mpd,969,3,0.12326890147664847,0.003862007829361462,0.1642111076618323,47.305180032586826,0.8073187491118473,0.002802456431547203,0.406935289752376
C2D01_reshape_savi,C2D,topo+area,savi,reshape,late,C2D-B,phylo,mpd,969,3,0.12299059993773616,0.007618443694823772,0.16423639847256946,47.31246569293055,1.127505898410082,0.00391392638915287,0.3911049318901923
MLP02_curve_evi,MLP,curve,evi,tabular,late,MLP-B,phylo,mpd,969,3,0.12226046823460869,0.010354763477899731,0.16430387352810202,47.33190359634116,1.453877113485535,0.005046863177461453,0.42437879313805155
C2D01_reshape_kndvi_v2,C2D,topo+area,kndvi,reshape,late,C2D-B,phylo,mpd,969,3,0.12221747741631196,0.007660963680959171,0.16430876631906224,47.3333130890395,1.739790666094362,0.006039358737928249,0.3990163837864568
C2D02_serpentine_ndvi,C2D,topo+area,ndvi,serpentine,late,C2D-B,phylo,mpd,969,3,0.12221543864645383,0.004809017822053476,0.1643095887862154,47.33355002159116,1.5658862682655013,0.005435682062877666,0.4029927045970469
C2D07_hilbert_savi,C2D,topo+area,savi,hilbert,late,C2D-B,phylo,mpd,969,3,0.1221651569197368,0.01130348543756704,0.16431243189074854,47.33436905005828,1.104360764610765,0.0038335823749127995,0.3984691526380475
C2D01_reshape_evi,C2D,topo+area,evi,reshape,late,C2D-B,phylo,mpd,969,3,0.12203039825305484,0.00841811496679085,0.16432606111835832,47.338295295212866,1.566400323968862,0.005437466511354357,0.39018970578668083
C2D02_serpentine_kndvi_v2,C2D,topo+area,kndvi,serpentine,late,C2D-B,phylo,mpd,969,3,0.12181979832815687,0.013090194038059234,0.1643439785450376,47.34345686501683,1.7478129972552932,0.006067206763980766,0.40477883905169354
C2D06_cwt_kndvi,C2D,topo+area,kndvi,cwt,late,C2D-B,phylo,mpd,969,3,0.12181321461744689,0.008684672592361584,0.16434630393681796,47.34412675317716,1.3419998643870754,0.004658502178011468,0.4036219458990029
C2D07_hilbert_evi,C2D,topo+area,evi,hilbert,late,C2D-B,phylo,mpd,969,3,0.12152462736119951,0.005967048899886163,0.16437401133110177,47.35210857178547,1.3428056666240238,0.004661299370153947,0.3878415353593477
C1D01_curve1d_nbr,C1D,topo+area,nbr,curve1d,late,C1D-B,phylo,mpd,969,3,0.12127061098711654,0.00708244137145806,0.16439751430147956,47.35887919930789,0.7494819547902133,0.002601686789562485,0.40517818242535836
RF02_lsp-qc-topo-area_nbr,RF,lsp+qc+topo+area,nbr,,none,RF,phylo,mpd,969,3,0.1212658423761805,0.012047191551480934,0.16439628712057497,47.35852567868161,0.5807975670111507,0.002016130405602494,0.4082974654774176
RF03_curve-topo-area_kndvi_v2,RF,curve+topo+area,kndvi,,none,RF,phylo,mpd,969,3,0.11993623597229149,0.0025573335109591836,0.16452306467710026,47.395047173609164,0.4642121261512259,0.0016114257967697351,0.4137800183388383
MLP02_curve_savi,MLP,curve,savi,tabular,late,MLP-B,phylo,mpd,969,3,0.11979544203715557,0.008443267039178925,0.1645350751395428,47.39850709234554,1.398107634592199,0.004853269835326629,0.43398244414288367
C1D01_curve1d_ndvi_v2,C1D,topo+area,ndvi,curve1d,late,C1D-B,phylo,mpd,969,3,0.1196236015468578,0.009873238847197654,0.16455067581432178,47.40300126292606,1.135472444975152,0.003941580769387518,0.3989752314308079
C2D02_serpentine_kndvi_wA,C2D,topo+area,kndvi,serpentine,late,C2D-A,phylo,mpd,969,3,0.11817884821382203,0.018002778184702466,0.16468161147939275,47.44072060662372,1.7307373211606556,0.006007931739900031,0.3971963158392535
MLP01_lsp_ndvi,MLP,lsp,ndvi,tabular,late,MLP-B,phylo,mpd,969,3,0.1178862012720125,0.030017383021900275,0.164698634380418,47.44562448559478,1.280876678870543,0.004446324442072714,0.40455171963830755
RF06_curve_all-topo-area,RF,curve_all+topo+area,,,none,RF,phylo,mpd,969,3,0.11787389698814503,0.004731895811337786,0.16471544442216043,47.45046704504341,1.1291480215042182,0.003919626713134711,0.43064679303535086
C2D07_hilbert_kndvi_wA,C2D,topo+area,kndvi,hilbert,late,C2D-A,phylo,mpd,969,3,0.1177369453120121,0.011651599654651807,0.16472622714690124,47.45357328275393,1.1980119903254238,0.004158675134265974,0.38797235637006994
C1D01_curve1d_kndvi,C1D,topo+area,kndvi,curve1d,late,C1D-B,phylo,mpd,969,3,0.11674096407981364,0.0038120830634071523,0.16482132353623555,47.480968212865314,1.13952134140288,0.003955635758011326,0.39481919302282514
C2D02_serpentine_kndvi_noaug,C2D,topo+area,kndvi,serpentine,late,C2D-B,phylo,mpd,969,3,0.1148970983628128,0.015193295507661766,0.1649894929531443,47.52941368440568,1.5867291096608163,0.005508034098531837,0.39766889857969945
MLP01_lsp_kndvi,MLP,lsp,kndvi,tabular,late,MLP-B,phylo,mpd,969,3,0.1146169696841039,0.012331497183381165,0.16501697768428705,47.53733135924125,1.237787721389381,0.004296749164458276,0.41170561516096965
C1D01_curve1d_ndvi,C1D,topo+area,ndvi,curve1d,late,C1D-B,phylo,mpd,969,3,0.11397058368459052,0.008041319937197727,0.16507872592930184,47.55511950943836,1.3593241931244426,0.004718640353355078,0.3897417663046488
C2D10_stack5,C2D,topo+area,,stack5,late,C2D-B,phylo,mpd,969,3,0.11393157753586323,0.00852618346927231,0.1650822217118008,47.55612655836959,1.2986344280985522,0.00450796715579463,0.4077903139668774
C2D07_hilbert_kndvi_patchctx,C2D,topo+area,kndvi,hilbert,patchctx,C2D-B,phylo,mpd,969,3,0.1137799149255363,0.006783513309999896,0.1650968180823029,47.560331413596835,0.982485123570485,0.003410513823045249,0.379105829542603
RF04_lsp-curve-topo-area_nbr,RF,lsp+curve+topo+area,nbr,,none,RF,phylo,mpd,969,3,0.11297078257424072,0.011044286114472309,0.16517084797447726,47.58165760417533,1.0634158537560163,0.0036914497551882447,0.3970881054332107
C2D02_serpentine_kndvi_wX,C2D,topo+area,kndvi,serpentine,late,C2D-X,phylo,mpd,969,3,0.11253801666648507,0.014771054373766232,0.1652094560366289,47.59277963700733,2.2910289004629925,0.007952879434580706,0.40542844660412153
MLP01_lsp_evi,MLP,lsp,evi,tabular,late,MLP-B,phylo,mpd,969,3,0.11205862418022827,0.010630842172923633,0.16525590370942747,47.6061600687888,1.221852960205127,0.0042414346136502926,0.4039434402969022
RF08_lsp-curve-topo_nbr,RF,lsp+curve+topo,nbr,,none,RF,phylo,mpd,969,3,0.11164785311360516,0.010664139757989974,0.16529411677068984,47.617168311582795,1.133578710738549,0.003935007024262874,0.39368429717919806
RF01_lsp-topo-area_savi,RF,lsp+topo+area,savi,,none,RF,phylo,mpd,969,3,0.11150031688584179,0.00908799461753419,0.16530838760970573,47.62127938919793,0.32345836863411825,0.0011228253852814537,0.4112076498955155
C1D02_curve5,C1D,topo+area,,curve5,late,C1D-B,phylo,mpd,969,3,0.11122569763503969,0.015990812186710526,0.16533092275141242,47.62777120909167,1.2971094408857688,0.004502673447173105,0.39989083562337296
C2D07_hilbert_kndvi_none,C2D,topo+area,kndvi,hilbert,none,C2D-B,phylo,mpd,969,3,0.11073730375561248,0.007349384780131186,0.16537984771693504,47.64186528795815,2.02792672136548,0.0070395693017774414,0.38740398081115995
MLP01_lsp_savi,MLP,lsp,savi,tabular,late,MLP-B,phylo,mpd,969,3,0.110658357136671,0.008067015797184399,0.16538700047820834,47.643925822501664,1.1661392916892865,0.004048035006829477,0.4155342064666517
C2D07_hilbert_kndvi_film,C2D,topo+area,kndvi,hilbert,film,C2D-B,phylo,mpd,969,3,0.11054182356602314,0.010976537171380325,0.16539686251039368,47.64676683133873,1.8647141866629047,0.006473007434993659,0.398623731709763
C2D02_serpentine_kndvi_film,C2D,topo+area,kndvi,serpentine,film,C2D-B,phylo,mpd,969,3,0.10961493681999897,0.006769357077255272,0.16548432646483294,47.67196304473759,1.9484139869012773,0.00676355567725274,0.40260580958565123
C1D01_curve1d_evi,C1D,topo+area,evi,curve1d,late,C1D-B,phylo,mpd,969,3,0.108755041064304,0.0008549649452471852,0.16556500117913656,47.695203445089014,0.9941494267279003,0.0034510042754706087,0.371223319044473
C2D02_serpentine_kndvi_nperSample,C2D,topo+area,kndvi,serpentine,late,C2D-B,phylo,mpd,969,3,0.10816162671852902,0.008365140395174659,0.16561891236090145,47.710733930179025,1.7735009961440842,0.0061563778600053146,0.3683726286975057
C1D01_curve1d_savi,C1D,topo+area,savi,curve1d,late,C1D-B,phylo,mpd,969,3,0.10801765568202504,0.010904909966186453,0.16563143260732813,47.714340705139016,0.6673854915846437,0.0023167042327089057,0.3673795206453461
C2D02_serpentine_kndvi_none,C2D,topo+area,kndvi,serpentine,none,C2D-B,phylo,mpd,969,3,0.10763826753240537,0.010119983272106219,0.16566693052597378,47.72456678214578,2.0458729856238107,0.00710186641025948,0.38835040585616626
C2D07_hilbert_kndvi_nperSample,C2D,topo+area,kndvi,hilbert,late,C2D-B,phylo,mpd,969,3,0.10695216409015033,0.007117509205073256,0.1657315086516916,47.743170151349865,1.0966767874421013,0.003806908881624216,0.3663958120629134
RF01_lsp-topo-area_evi,RF,lsp+topo+area,evi,,none,RF,phylo,mpd,969,3,0.10624393899471803,0.005312250938043356,0.16579760394045706,47.762210577901264,0.21207970421021113,0.0007361951295177875,0.41169243480070733
RF02_lsp-qc-topo-area_savi,RF,lsp+qc+topo+area,savi,,none,RF,phylo,mpd,969,3,0.10624303708563167,0.004993358589815163,0.16579774406318973,47.76225094381311,0.44622293636803817,0.0015489796803359486,0.42393243263202346
C1D01_curve1d_savi_v2,C1D,topo+area,savi,curve1d,late,C1D-B,phylo,mpd,969,3,0.10531053407973685,0.014454656631168485,0.1658810453537656,47.786247996166914,1.2635876082837854,0.004386308658821505,0.38061766258708746
C1D01_curve1d_evi_v2,C1D,topo+area,evi,curve1d,late,C1D-B,phylo,mpd,969,3,0.10474670269538933,0.013330428917505332,0.16593383156316274,47.801454404395464,1.1374169457679404,0.003948330741141417,0.37718658136279887
RF02_lsp-qc-topo-area_evi,RF,lsp+qc+topo+area,evi,,none,RF,phylo,mpd,969,3,0.10393750057965273,0.0069775576289434855,0.16601104683058962,47.82369822321446,0.354996095382146,0.0012323027202976683,0.42631609287197075
RF03_curve-topo-area_evi,RF,curve+topo+area,evi,,none,RF,phylo,mpd,969,3,0.10375801626797314,0.007562237141792356,0.16602752589704028,47.828445436824516,0.9627729016994729,0.003342086522151672,0.41433447054853195
C2D02_serpentine_kndvi_patch,C2D,topo+area,kndvi,serpentine,patch,C2D-B,phylo,mpd,969,3,0.10335462137804118,0.0232843683992998,0.1660565048327459,47.83679355523274,1.2946043312844147,0.0044939774265223146,0.3677111333218124
C2D07_hilbert_kndvi_patch,C2D,topo+area,kndvi,hilbert,patch,C2D-B,phylo,mpd,969,3,0.1031805167272205,0.006939543589198457,0.16608116323466052,47.843897034153855,1.1994883436113009,0.004163800019282943,0.3843276636232913
RF03_curve-topo-area_savi,RF,curve+topo+area,savi,,none,RF,phylo,mpd,969,3,0.10296304103035414,0.010619968747968776,0.16610018792383663,47.849377579041196,0.829752793961401,0.002880332033152413,0.4200709673624116
RF03_curve-topo-area_nbr,RF,curve+topo+area,nbr,,none,RF,phylo,mpd,969,3,0.10188471805455877,0.00978218996163192,0.16620029462909822,47.878215857902454,0.7913722084712226,0.002747100990553902,0.3988881676334581
RF04_lsp-curve-topo-area_evi,RF,lsp+curve+topo+area,evi,,none,RF,phylo,mpd,969,3,0.10147234244649335,0.004509760045643689,0.16623973534051104,47.88957775650092,1.0250520119837676,0.0035582768352829717,0.4251668582208068
RF03_curve-topo-area_savi_v2,RF,curve+topo+area,savi,,none,RF,phylo,mpd,969,3,0.10041357131326505,0.007966245748075924,0.16633691135147297,47.9175717744383,0.8903544733653544,0.003090699457908756,0.4216159953068828
C2D02_serpentine_kndvi_patchctx,C2D,topo+area,kndvi,serpentine,patchctx,C2D-B,phylo,mpd,969,3,0.10027806549571096,0.0015352684700797824,0.16635048653439224,47.921482450647225,1.4082278398062407,0.004888400239794344,0.37237962967623806
RF08_lsp-curve-topo_savi,RF,lsp+curve+topo,savi,,none,RF,phylo,mpd,969,3,0.10013568139344864,0.005506297801641689,0.16636316967769657,47.9251361521899,0.713504422868545,0.0024767974991353843,0.42211818989407557
RF04_lsp-curve-topo-area_savi,RF,lsp+curve+topo+area,savi,,none,RF,phylo,mpd,969,3,0.09896225773360952,0.008340006701009851,0.166470937548097,47.95618142424005,0.8821479183822861,0.0030622119332247995,0.42293997304655456
RF08_lsp-curve-topo_evi,RF,lsp+curve+topo,evi,,none,RF,phylo,mpd,969,3,0.0982767091585632,0.008170042132869622,0.16653430229064728,47.97443524760647,0.9641626339549294,0.0033469107184207624,0.42053097424544256
C2D07_hilbert_kndvi_wX,C2D,topo+area,kndvi,hilbert,late,C2D-X,phylo,mpd,969,3,0.09658823712157076,0.018137940821149324,0.16668569822858612,48.01804869253339,1.7615747863396818,0.006114978247513844,0.40665658096690915
B02_area,BASE,area,,,none,RF,phylo,mpd,969,3,0.09268520182546357,0.004431678955572097,0.16705064676492398,48.123181387025916,0.6055890905047698,0.002102189554530945,0.3092734733293727
RF03_curve-topo-area_evi_v2,RF,curve+topo+area,evi,,none,RF,phylo,mpd,969,3,0.0911593606855967,0.008355216301103615,0.1671902045336596,48.163384546659806,0.9905511261713243,0.0034385134463544645,0.4211387655881857
C2D08_cos2d_kndvi,C2D,topo+area,kndvi,cos2d,late,C2D-B,phylo,mpd,969,3,0.06990462802556657,0.018436324531652965,0.16912954634786537,48.72206120971875,2.2472003138611942,0.007800736672452419,0.30839968360039544
RF03_curve-topo-area_nbr_v2,RF,curve+topo+area,nbr,,none,RF,phylo,mpd,969,3,0.06561020704003497,0.015348094262251833,0.16952132944714035,48.83492428158289,0.941030823385015,0.0032666129532861053,0.3802511074478578
C2D03_gaf_kndvi,C2D,topo+area,kndvi,gaf,late,C2D-B,phylo,mpd,969,3,0.06514648467782906,0.005741884992113503,0.16956665063404985,48.84798020049467,1.8440166823115955,0.006401159909775011,0.32847218525612454
C2D07_hilbert_kndvi_nglobal,C2D,topo+area,kndvi,hilbert,late,C2D-B,phylo,mpd,969,3,0.05096140037470054,0.037578505139012515,0.1708263331366455,49.210863737532264,1.3028547462224973,0.004522617202857994,0.23588037423259625
C2D04_mtf_kndvi,C2D,topo+area,kndvi,mtf,late,C2D-B,phylo,mpd,969,3,0.0491617679864712,0.011532561802178772,0.17100862883320667,49.26337864269173,2.476489935382172,0.008596672819389918,0.29174364738920433
C2D02_serpentine_kndvi_nglobal,C2D,topo+area,kndvi,serpentine,late,C2D-B,phylo,mpd,969,3,0.04048308130663427,0.031841805395134926,0.17177349217613713,49.48371695386228,0.8801434580959838,0.003055253823274661,0.2128674234489473
B01_topo-area,BASE,topo+area,,,none,RF,phylo,mpd,969,3,0.03428720412497213,0.005665872134556806,0.17234265326185572,49.647678259591395,0.07288276691518399,0.0002529989290043306,0.2993269937124691
C2D05_ndi_kndvi,C2D,topo+area,kndvi,ndi,late,C2D-B,phylo,mpd,969,3,0.005236402778608267,0.016320137227688984,0.1749122642616456,50.38791996850856,2.0207903491994728,0.007014796717099404,0.18965185650005179
B00_area,BASE,area,,,none,mean,phylo,mpd,969,3,-0.0044794477866734,0.0037226248178498277,0.1757680997082455,50.63446510456021,1.0118268189068715,0.003512368044687466,0.03302667182396877
B03_coords,BASE,coords,,,none,RF,phylo,mpd,969,3,-0.015133078315467266,0.008153760042597179,0.17669700006855318,50.90205844463548,1.8128744550750049,0.006293055477531984,0.40985415002635817
RF01_lsp-topo-area_nbr,RF,lsp+topo+area,nbr,,none,RF,phylo,ses_mntd,969,3,0.17253208159208713,0.0006907376212292126,0.17624236141584904,0.8292644627371791,0.024669767472090737,0.005243029540311012,0.3500783014167716
C2D02_serpentine_kndvi_calendar,C2D,topo+area,kndvi,serpentine,late,C2D-B,phylo,ses_mntd,969,3,0.17141956495969538,0.019951119132193326,0.17635230207704286,0.8297817610904553,-0.025019461927654432,-0.005317349590659181,0.36527882086477925
RF02_lsp-qc-topo-area_savi,RF,lsp+qc+topo+area,savi,,none,RF,phylo,ses_mntd,969,3,0.17126160564300308,0.004214524020073992,0.1763772387314193,0.8298990942964326,0.013608653018605933,0.0028922270897410543,0.37551115831691656
RF03_curve-topo-area_savi_v2,RF,curve+topo+area,savi,,none,RF,phylo,ses_mntd,969,3,0.1696884586194322,0.001960977879635546,0.1765448614024054,0.8306878009562911,0.006907117070611643,0.0014679594722801085,0.33558092364238257
C2D02_serpentine_kndvi_wA,C2D,topo+area,kndvi,serpentine,late,C2D-A,phylo,ses_mntd,969,3,0.16919584872702564,0.027054938600169172,0.17658170651502844,0.8308611664416281,-0.018330498107513003,-0.0038957539091129824,0.3645243056106866
RF04_lsp-curve-topo-area_savi,RF,lsp+curve+topo+area,savi,,none,RF,phylo,ses_mntd,969,3,0.16911861817861784,0.0023987673596720543,0.17660539156997088,0.8309726105587177,0.0032961624902124995,0.0007005285852572579,0.353608150653599
RF03_curve-topo-area_savi,RF,curve+topo+area,savi,,none,RF,phylo,ses_mntd,969,3,0.16844680746958662,0.0033833343655035367,0.17667665374925898,0.8313079169648852,0.005958185798799034,0.0012662844992400498,0.34134375080057094
RF01_lsp-topo-area_savi,RF,lsp+topo+area,savi,,none,RF,phylo,ses_mntd,969,3,0.1677865113099978,0.0036893474363594195,0.17674673873661476,0.8316376843881007,0.013696152712587598,0.0029108232715183272,0.37119183842499964
RF02_lsp-qc-topo-area_nbr,RF,lsp+qc+topo+area,nbr,,none,RF,phylo,ses_mntd,969,3,0.16752682143734932,0.003681161108302284,0.1767743147255291,0.8317674363242853,0.023980439164106564,0.005096527604862194,0.3477423697058816
RF03_curve-topo-area_ndvi_v2,RF,curve+topo+area,ndvi,,none,RF,phylo,ses_mntd,969,3,0.16693217398029017,0.003595018147322908,0.17683745376795265,0.8320645213364952,0.026243792318227033,0.005577554734957149,0.33710271236635125
C2D06_cwt_kndvi,C2D,topo+area,kndvi,cwt,late,C2D-B,phylo,ses_mntd,969,3,0.1664791354029969,0.0230691434536096,0.17687448657559032,0.8322387699738977,-0.030785798022073697,-0.006542860553281955,0.3573397309343383
RF08_lsp-curve-topo_savi,RF,lsp+curve+topo,savi,,none,RF,phylo,ses_mntd,969,3,0.1658445907002858,0.0016409505563770262,0.17695306569284877,0.8326085044062569,0.0063824915058807,0.0013564615695698988,0.3504221379699432
C1D01_curve1d_ndvi_v2,C1D,topo+area,ndvi,curve1d,late,C1D-B,phylo,ses_mntd,969,3,0.1655446935826029,0.008965366075090239,0.17698322341640718,0.8327504040507189,-0.0222317770911465,-0.004724887016237945,0.3657193727828773
RF02_lsp-qc-topo-area_kndvi,RF,lsp+qc+topo+area,kndvi,,none,RF,phylo,ses_mntd,969,3,0.16522635258317875,0.003112764662257694,0.1770184801350261,0.8329162957443419,0.016819557191342767,0.0035746358496863053,0.33813282178750376
RF05_lsp_all-topo-area,RF,lsp_all+topo+area,,,none,RF,phylo,ses_mntd,969,3,0.16520048661243622,0.0015357366013491114,0.17702137800199547,0.8329299309344069,0.017169022695042765,0.0036489072412302925,0.3666970842733568
MLP04_curve_all,MLP,curve_all,,tabular,late,MLP-A,phylo,ses_mntd,969,3,0.16517031660637846,0.012181261853548913,0.17702149490115804,0.8329304809742523,-0.017256177757131633,-0.0036674301788962634,0.35643537039190726
C1D01_curve1d_kndvi_ctxclim-topo-area,C1D,clim+topo+area,kndvi,curve1d,late,C1D-B,phylo,ses_mntd,969,5,0.1651521342476446,0.017088280013131986,0.17701921244336047,0.832919741438513,-0.003751354340271543,-0.0007972698423067363,0.3651513213583787
C2D07_hilbert_kndvi_calendar,C2D,topo+area,kndvi,hilbert,late,C2D-B,phylo,ses_mntd,969,3,0.16489748417474612,0.008848402927366822,0.17705189958552758,0.8330735426311994,-0.018319744156876268,-0.003893468387738398,0.3563514044500585
C2D11_pxcube_kndvi,C2D,topo+area,kndvi,pxcube,late,C2D-B,phylo,ses_mntd,969,3,0.1647491682375828,0.015564057573139648,0.17706412335543384,0.8331310585309101,-0.025319384839752403,-0.005381091767788527,0.37636735241823055
RF02_lsp-qc-topo-area_ndvi,RF,lsp+qc+topo+area,ndvi,,none,RF,phylo,ses_mntd,969,3,0.16383229889469955,0.0049615534768439025,0.17716591182412786,0.833609998776185,0.021062835283269268,0.004476453526277471,0.35064760712072
C1D01_curve1d_kndvi_v2,C1D,topo+area,kndvi,curve1d,late,C1D-B,phylo,ses_mntd,969,3,0.16180511437275755,0.005089728677814131,0.1773805171997966,0.834619770831693,-0.025275507602250297,-0.005371766602781154,0.36089057495389243
RF04_lsp-curve-topo-area_ndvi,RF,lsp+curve+topo+area,ndvi,,none,RF,phylo,ses_mntd,969,3,0.1614462900550566,0.003936843161860668,0.1774186993737615,0.8347994275256045,0.026923134783477434,0.005721934393878746,0.3435892473364884
RF03_curve-topo-area_kndvi,RF,curve+topo+area,kndvi,,none,RF,phylo,ses_mntd,969,3,0.1613486877570843,0.0026774423538568058,0.17742919932536005,0.834848832428326,0.027350707016034367,0.005812805694082483,0.34234445081976533
MLP01_lsp_nbr,MLP,lsp,nbr,tabular,late,MLP-B,phylo,ses_mntd,969,3,0.16112342584569264,0.022667171731118315,0.17744229346013837,0.8349104436128035,-0.02151062553105626,-0.004571621731639217,0.36878700267690373
C2D01_reshape_nbr,C2D,topo+area,nbr,reshape,late,C2D-B,phylo,ses_mntd,969,3,0.1609484311302265,0.015779112610979668,0.17746647976377136,0.8350242462305548,-0.007845585746104701,-0.0016674108450517886,0.3511003303415045
C2D10_stack5,C2D,topo+area,,stack5,late,C2D-B,phylo,ses_mntd,969,3,0.16076726913067083,0.007859403151320395,0.1774895424966507,0.835132762166433,-0.022237892273398004,-0.004726186666963281,0.36891794804461747
RF03_curve-topo-area_evi,RF,curve+topo+area,evi,,none,RF,phylo,ses_mntd,969,3,0.16072000005113377,0.0037882407699956714,0.177495540696305,0.835160985198477,0.0104437501023771,0.002219594909450871,0.33801661299432667
RF03_curve-topo-area_kndvi_v2,RF,curve+topo+area,kndvi,,none,RF,phylo,ses_mntd,969,3,0.1607054883634144,0.002219923003730945,0.17749727261138526,0.8351691342928093,0.020361368359641866,0.004327371788628736,0.3380386585053691
C2D07_hilbert_kndvi_wA,C2D,topo+area,kndvi,hilbert,late,C2D-A,phylo,ses_mntd,969,3,0.16060005690816812,0.016302163275971837,0.17750292465741271,0.8351957285853203,-0.024288612537614104,-0.005162023240468212,0.35746536770606374
RF03_curve-topo-area_ndvi,RF,curve+topo+area,ndvi,,none,RF,phylo,ses_mntd,969,3,0.16039183707531393,0.0028321459441570055,0.17753037101179736,0.8353248705585669,0.029736466700356567,0.006319847704719005,0.34168547270805266
MLP02_curve_savi,MLP,curve,savi,tabular,late,MLP-B,phylo,ses_mntd,969,3,0.16025116786824065,0.0089567130355559,0.17754373152231887,0.8353877351076485,-0.02107391937412803,-0.004478809211869796,0.3685539959792763
RF04_lsp-curve-topo-area_kndvi,RF,lsp+curve+topo+area,kndvi,,none,RF,phylo,ses_mntd,969,3,0.15992419887927822,0.004752047436212746,0.17757949850057467,0.8355560277006936,0.023811099863492568,0.005060538171380129,0.33780752465402825
C2D07_hilbert_kndvi,C2D,topo+area,kndvi,hilbert,late,C2D-B,phylo,ses_mntd,969,3,0.15976816604813848,0.028757004956925913,0.17757913787894175,0.8355543308855679,-0.030251044549576302,-0.006429210181171243,0.3626497491428628
RF08_lsp-curve-topo_kndvi,RF,lsp+curve+topo,kndvi,,none,RF,phylo,ses_mntd,969,3,0.15969433220954254,0.0012259958267274468,0.17760423416810645,0.8356724152132154,0.019369142950261802,0.004116495575956189,0.33726789433138155
C1D01_curve1d_ndvi,C1D,topo+area,ndvi,curve1d,late,C1D-B,phylo,ses_mntd,969,3,0.1592143110097385,0.0197548056375535,0.17764682823570896,0.8358728309719604,-0.024648993102690933,-0.005238614394016354,0.34550189600302145
RF08_lsp-curve-topo_evi,RF,lsp+curve+topo,evi,,none,RF,phylo,ses_mntd,969,3,0.15887518464243988,0.0012159995948835907,0.17769077980607975,0.8360796341213125,0.007086421105252733,0.0015060666960868883,0.34427617745921074
MLP02_curve_ndvi,MLP,curve,ndvi,tabular,late,MLP-B,phylo,ses_mntd,969,3,0.1585738900123404,0.005592709884443814,0.17772197719133423,0.8362264256345107,-0.016390017775427302,-0.0034833464668852514,0.36534881739565245
