sample_id,X,Y,lon,lat,year,win_start,win_end,cell,mb_code,mb_class,mb_year_used,mb_delta,n_obs,DI,inside
U006807,293483.3931946384,6568859.344605776,-71.16290769455134,-30.995765958612385,2019,2017,2019,29_657,12,Grassland,2019,0,107,0.09456917482213688,True
U006808,292597.16823699896,6575434.702231076,-71.17084141146694,-30.936321722140043,2012,2010,2012,29_658,12,Grassland,2012,0,73,0.05648249659667828,True
U006809,295117.14194394724,6578233.050528597,-71.14391793303423,-30.911529150035847,2022,2020,2022,29_658,12,Grassland,2022,0,110,0.017967884424596924,True
U006810,285116.255760962,6588843.272496197,-71.24626936241461,-30.814086101223737,2010,2008,2010,29_659,3,Forest,2010,0,54,0.2485681250324805,True
U006811,292611.87232455483,6588303.810675763,-71.16807206730093,-30.82028478318257,2022,2020,2022,29_659,12,Grassland,2022,0,112,0.03208163705805758,True
U006815,292447.59451027645,6602783.966699271,-71.16686122153085,-30.68968727772185,2010,2008,2010,29_660,66,Shrubland,2010,0,66,0.22888873761141543,True
U006816,291971.6064482919,6599367.186264548,-71.17251812802448,-30.720413845874887,2010,2008,2010,29_660,66,Shrubland,2010,0,60,0.08409033948186566,True
U006817,286729.70090007305,6600788.820579812,-71.22693218096322,-30.70666774959589,2010,2008,2010,29_660,3,Forest,2010,0,59,0.27382880746594845,True
U006812,292006.99854858714,6600204.822454233,-71.17197937502509,-30.71286696948642,2024,2022,2024,29_660,66,Shrubland,2024,0,107,0.23077228295993607,True
U006813,292814.10230124515,6597171.547357554,-71.16416745653387,-30.7403591620444,2024,2022,2024,29_660,66,Shrubland,2024,0,111,0.15741731906198042,True
U006814,286627.0781725235,6600756.890101597,-71.228009686962,-30.706937280895485,2024,2022,2024,29_660,3,Forest,2024,0,99,0.22618861031828802,True
U006821,294216.8792577952,6607885.5853946265,-71.14738273209763,-30.643991103013587,2019,2017,2019,29_661,66,Shrubland,2019,0,97,0.11684304481765936,True
U006822,292995.24725941534,6612226.5465673525,-71.15925355220355,-30.604636124907653,2019,2017,2019,29_661,66,Shrubland,2019,0,80,0.28492867878249917,True
U006823,286779.1780586132,6612464.162916399,-71.22400348005405,-30.60140146917292,2019,2017,2019,29_661,3,Forest,2019,0,86,0.264896498927934,True
U006818,293391.89255641657,6611785.76061417,-71.1552066817129,-30.608679444576072,2025,2023,2025,29_661,66,Shrubland,2024,-1,104,0.16509338822902173,True
U006819,294524.15426476306,6606695.741051497,-71.14441502707115,-30.654773288796036,2025,2023,2025,29_661,66,Shrubland,2024,-1,105,0.05904884565095541,True
U006820,285503.7103180913,6610226.677898366,-71.2377628397223,-30.621348512870448,2025,2023,2025,29_661,3,Forest,2024,-1,94,0.1310834200635631,True
U006827,288254.16567830846,6622493.520156058,-71.20658030772522,-30.51122757171505,2013,2011,2013,29_662,66,Shrubland,2013,0,56,0.05713169901801516,True
U006828,288268.5087283567,6624407.142032389,-71.20604126026598,-30.49397458314949,2013,2011,2013,29_662,66,Shrubland,2013,0,52,0.1534856786841894,True
U006829,290675.22895821824,6616412.005932978,-71.1825926957891,-30.566491050714102,2013,2011,2013,29_662,3,Forest,2013,0,51,0.4307203709187117,False
U006824,287253.5490691592,6615478.147534031,-71.21843935182847,-30.57430881115787,2019,2017,2019,29_662,66,Shrubland,2019,0,84,0.23236331067209406,True
U006825,287047.6801162112,6621991.510500956,-71.21924792301732,-30.515540818856444,2019,2017,2019,29_662,66,Shrubland,2019,0,90,0.11051763882075517,True
U006826,293722.374014012,6622090.897533063,-71.14971080077555,-30.51581039680278,2019,2017,2019,29_662,3,Forest,2019,0,94,0.20688649955086638,True
U006833,287276.7294641663,6632205.635786634,-71.21477623259331,-30.423478718080016,2021,2019,2021,29_663,66,Shrubland,2021,0,111,0.07322960141128554,True
U006834,291884.8158585122,6634806.279522143,-71.16630992178018,-30.40083221685349,2021,2019,2021,29_663,66,Shrubland,2021,0,109,0.05462672358074365,True
U006835,293679.0614203024,6626200.215919672,-71.14934671299558,-30.47874696512093,2021,2019,2021,29_663,3,Forest,2021,0,102,0.21140221119609834,True
U006830,290689.38301853865,6625664.523759852,-71.18058055774182,-30.48306058440217,2022,2020,2022,29_663,66,Shrubland,2022,0,106,0.06462738216674618,True
U006831,292898.52673852583,6631865.821189685,-71.15634740233526,-30.42752273615618,2022,2020,2022,29_663,66,Shrubland,2022,0,110,0.04464273370371222,True
U006832,293505.49629038945,6625808.245063991,-71.15123151397165,-30.482251780786942,2022,2020,2022,29_663,3,Forest,2022,0,107,0.2851768261520214,True
U006839,286872.40379101265,6641988.780770632,-71.21699030478173,-30.33518966926375,2021,2019,2021,29_664,66,Shrubland,2021,0,108,0.07140812849416314,True
U006840,285019.4874247274,6641234.77077124,-71.23640701115022,-30.341660655366443,2021,2019,2021,29_664,66,Shrubland,2021,0,96,0.035835729001928426,True
U006841,289956.61853584484,6635410.833235228,-71.18624718636495,-30.39504629071362,2021,2019,2021,29_664,12,Grassland,2021,0,110,0.0517931594141011,True
U006836,291057.19398582634,6636149.634977959,-71.17465109783932,-30.38857530461093,2025,2023,2025,29_664,66,Shrubland,2024,-1,110,0.13612268950711123,True
U006837,288106.44671442674,6637228.773618392,-71.20512453977877,-30.37832957661501,2025,2023,2025,29_664,66,Shrubland,2024,-1,109,0.08935485864070206,True
U006838,291592.6232647983,6639329.2830182295,-71.1684485388605,-30.359995115990724,2025,2023,2025,29_664,12,Grassland,2024,-1,111,0.048958738915470625,True
U006845,286382.4259699996,6651859.972271357,-71.22007738653785,-30.24609064028699,2022,2020,2022,29_665,66,Shrubland,2022,0,94,0.2794992528595665,True
U006846,288895.24165557284,6654719.559406639,-71.19340562607036,-30.22074376644156,2022,2020,2022,29_665,66,Shrubland,2022,0,96,0.06364281619019901,True
U006847,287106.0661620545,6649332.350420844,-71.21307268176861,-30.26901068578552,2022,2020,2022,29_665,3,Forest,2022,0,100,0.29751488844939405,True
U006842,288156.75607982336,6649980.719456364,-71.20202680117096,-30.26334808630941,2025,2023,2025,29_665,66,Shrubland,2024,-1,106,0.06478206599516101,True
U006843,293722.6199421988,6651881.239589652,-71.14383386924187,-30.247169230663392,2025,2023,2025,29_665,66,Shrubland,2024,-1,108,0.053881534506062735,True
U006844,286695.0525490761,6650460.643241379,-71.21711385759701,-30.258764077209705,2025,2023,2025,29_665,3,Forest,2024,-1,94,0.3277079759666769,True
U006850,299464.41098757787,5812876.743206227,-71.2780426295771,-37.80949647136608,2014,2012,2014,30_581,66,Shrubland,2014,0,71,0.3213855671355526,True
U006851,295023.66142308,5810223.267046566,-71.3292019789733,-37.832406817334274,2014,2012,2014,30_581,11,Wetland,2014,0,81,0.3885523702572352,False
U006848,298798.87913839915,5806156.530048855,-71.28746672025534,-37.86987197132932,2017,2015,2017,30_581,66,Shrubland,2017,0,86,0.4510382224117744,False
U006849,295122.93220151274,5810046.167747283,-71.32812494003865,-37.83402401822615,2017,2015,2017,30_581,11,Wetland,2017,0,114,0.32784951366675935,True
U006852,301583.6880850841,5816283.766358139,-71.25305277578883,-37.77927505197235,2019,2017,2019,30_582,11,Wetland,2019,0,82,0.6046156049029993,False
U006853,302543.47008584347,5817863.20588964,-71.24173222731078,-37.7652579371542,2020,2018,2020,30_582,11,Wetland,2020,0,95,0.5863216265300588,False
U006855,299171.6060079609,5834636.224140592,-71.27536311577168,-37.6134619021955,2014,2012,2014,30_583,11,Wetland,2014,0,57,0.4400284148079074,False
U006854,301790.96637984505,5832484.34100057,-71.24629050710804,-37.6334112854944,2022,2020,2022,30_583,11,Wetland,2022,0,125,0.5575002249979861,False
U006857,295180.7531918454,5842623.311369625,-71.31831295712793,-37.5406487486827,2014,2012,2014,30_584,11,Wetland,2014,0,54,0.38418470792196,False
U006856,297030.9530850812,5840034.384226384,-71.29810259163436,-37.56437465427871,2020,2018,2020,30_584,11,Wetland,2020,0,102,0.586048188751272,False
U006859,302401.42823320755,5849265.740068368,-71.2348560114952,-37.48239791249271,2021,2019,2021,30_585,11,Wetland,2021,0,97,0.5673477953929943,False
U006858,303565.4947298943,5848485.005227594,-71.22190776622874,-37.48967816033579,2026,2024,2026,30_585,11,Wetland,2024,-2,100,0.22954905804370923,True
U006860,301222.8931306104,5864656.593223879,-71.24403467063208,-37.343521883152114,2010,2008,2010,30_586,11,Wetland,2010,0,82,0.1440992382262213,True
U006861,303626.4197205843,5855881.3012687415,-71.21924875970082,-37.423073057355424,2019,2017,2019,30_586,11,Wetland,2019,0,82,0.6236907693610633,False
U006862,301204.2588200226,5869027.303332141,-71.24307388926083,-37.30415087669101,2017,2015,2017,30_587,11,Wetland,2017,0,84,0.5954980026673483,False
U006863,301814.8357296808,5867484.783031269,-71.23660110755738,-37.31817481538573,2022,2020,2022,30_587,11,Wetland,2022,0,124,0.5550428156586307,False
U006865,304703.58392539807,5877671.8873154055,-71.20134801070222,-37.22702773416943,2020,2018,2020,30_588,11,Wetland,2020,0,88,0.5073544562539013,False
U006864,302309.95639880584,5881838.035385605,-71.22720642245345,-37.18899760846156,2025,2023,2025,30_588,11,Wetland,2024,-1,95,0.5575830976340874,False
U006866,295992.75358354463,5886057.336605708,-71.29717439268744,-37.14963580597204,2019,2017,2019,30_589,11,Wetland,2019,0,88,0.42422840188567745,False
U006867,301895.1332239865,5887785.442630339,-71.2303013883008,-37.13533941519904,2022,2020,2022,30_589,11,Wetland,2022,0,115,0.3810951975788743,False
U006868,300715.4505248661,5903088.383041585,-71.23951513596906,-36.99724894412108,2013,2011,2013,30_590,11,Wetland,2013,0,38,0.30783561351031874,True
U006869,300833.8833109136,5903151.067907412,-71.2381685826553,-36.996709405751886,2014,2012,2014,30_590,11,Wetland,2014,0,58,0.19603779260645757,True
U006870,296696.8774050975,5909848.319819505,-71.2828228954274,-36.935499722760994,2022,2020,2022,30_591,11,Wetland,2022,0,95,0.39899873758104765,False
U006871,296588.288517146,5909366.473166959,-71.28417092048998,-36.93981644422093,2025,2023,2025,30_591,11,Wetland,2024,-1,103,0.30092844323416473,True
U006873,303295.41644328926,5921261.606904544,-71.20582006609705,-36.83409072530103,2012,2010,2012,30_592,12,Grassland,2012,0,53,0.21505864079178805,True
U006872,300781.9914153622,5915721.570071194,-71.23543962075178,-36.88346795774951,2025,2023,2025,30_592,12,Grassland,2024,-1,102,0.25637184564942855,True
U006874,301413.7270573899,5926035.461799754,-71.22566088498618,-36.7906950796855,2013,2011,2013,30_593,12,Grassland,2013,0,73,0.11868897295055061,True
U006875,300217.9246990518,5933946.057447937,-71.23698268320206,-36.71918569407989,2024,2022,2024,30_593,12,Grassland,2024,0,103,0.35643266794867945,False
U006877,302521.6772350192,5938067.895345328,-71.21014101995678,-36.68253741987972,2014,2012,2014,30_594,11,Wetland,2014,0,65,0.45942780356840807,False
U006876,301955.15295074624,5938624.030488467,-71.21633336714669,-36.67740984278107,2022,2020,2022,30_594,11,Wetland,2022,0,82,0.39533728151046366,False
U006879,305020.82030668843,5953547.408828352,-71.17826202765609,-36.54360639446816,2019,2017,2019,30_595,11,Wetland,2019,0,95,0.4449462793226679,False
U006878,302475.85160708503,5945579.726781699,-71.20871937300377,-36.61485950997948,2020,2018,2020,30_595,11,Wetland,2020,0,61,0.46263614339580544,False
U006880,297895.0685473958,5961655.3380144425,-71.2556932998047,-36.46908843976754,2022,2020,2022,30_596,11,Wetland,2022,0,56,0.45922129207808177,False
U006881,297868.84768989804,5961744.341572529,-71.25596250187462,-36.46828114474404,2025,2023,2025,30_596,11,Wetland,2024,-1,47,0.4147271982607823,False
U006883,301153.0033120831,5968116.265341958,-71.21769872530871,-36.411566760581714,2014,2012,2014,30_597,11,Wetland,2014,0,50,0.4258688631048976,False
U006882,296306.0863381768,5966509.720575981,-71.27213918230977,-36.425022952583,2021,2019,2021,30_597,11,Wetland,2021,0,75,0.38253472792173715,False
U006885,299673.8365298159,5979336.837774701,-71.23129550922118,-36.31017838959747,2022,2020,2022,30_598,11,Wetland,2022,0,83,0.41704279106354997,False
U006884,304487.71030634874,5982493.8911898285,-71.1769216717496,-36.282725162528976,2025,2023,2025,30_598,11,Wetland,2024,-1,46,0.2723826958494493,True
U006886,300143.58610582526,5987315.816340685,-71.22402617433119,-36.2383955797811,2019,2017,2019,30_599,66,Shrubland,2019,0,78,0.37933669089318534,False
U006887,301015.94155421096,5992624.354495497,-71.21297724182661,-36.190751662078405,2019,2017,2019,30_599,66,Shrubland,2019,0,56,0.5075383656521297,False
U006888,298570.3621362599,5993524.344025224,-71.23992585769145,-36.18213807243724,2019,2017,2019,30_599,66,Shrubland,2019,0,65,0.31983323258476576,True
U006889,295647.31165367266,5985807.058248601,-71.27442008599844,-36.25104678956656,2019,2017,2019,30_599,66,Shrubland,2019,0,79,0.22351989500878308,True
U006890,298593.5229476375,5988325.874282353,-71.24100380232603,-36.22897446611107,2019,2017,2019,30_599,66,Shrubland,2019,0,81,0.25918097396449163,True
U006891,301504.53859216167,5990334.833153203,-71.20812649097094,-36.211478112152456,2019,2017,2019,30_599,66,Shrubland,2019,0,56,0.4407103890787115,False
U006892,298206.6583832668,5986195.466002581,-71.24585455318172,-36.24808586812741,2019,2017,2019,30_599,60,Secondary Forest,2019,0,78,0.32026976330866197,True
U006893,298978.0995755015,5985316.935319718,-71.23750048226361,-36.256161108416,2019,2017,2019,30_599,60,Secondary Forest,2019,0,78,0.19653953153227477,True
U006894,296987.5909810463,5985479.872763464,-71.25959834727279,-36.254276885682,2019,2017,2019,30_599,60,Secondary Forest,2019,0,80,0.17634359130880758,True
U006895,294900.2490804215,5990779.493193172,-71.2814267261233,-36.20609461862673,2019,2017,2019,30_599,59,Primary Forest,2019,0,64,0.4608953483687902,False
U006896,297376.4640228455,5993765.608980965,-71.25313067946522,-36.17971550035066,2019,2017,2019,30_599,12,Grassland,2019,0,69,0.12463946914154052,True
U006897,303094.05103915994,5994016.04394483,-71.18953194602419,-36.17863880164551,2019,2017,2019,30_599,11,Wetland,2019,0,54,0.4969567931934556,False
U006898,302790.00497010443,5990304.2630494125,-71.19384372456257,-36.21201646150503,2021,2019,2021,30_599,66,Shrubland,2021,0,58,0.32791310172648896,True
U006899,304730.915808769,5994560.7557562925,-71.17120688723611,-36.17406283214864,2021,2019,2021,30_599,66,Shrubland,2021,0,52,0.30190863217698216,True
U006900,299579.2090137027,5992890.243171814,-71.22887692518687,-36.18805991531554,2021,2019,2021,30_599,66,Shrubland,2021,0,74,0.23101029045684726,True
U006901,298423.2680380299,5988351.814440282,-71.24289020543658,-36.22870529143479,2021,2019,2021,30_599,66,Shrubland,2021,0,89,0.32362765386514025,True
U006902,295398.5025038116,5989177.678211508,-71.27630648910898,-36.2206300511462,2021,2019,2021,30_599,66,Shrubland,2021,0,66,0.23749041459414455,True
U006903,297967.14729920146,5991299.318297923,-71.24720198397495,-36.20205699848243,2021,2019,2021,30_599,66,Shrubland,2021,0,77,0.11795518173269821,True
U006904,296944.5597973637,5986285.627618723,-71.25986783343143,-36.24700916942226,2021,2019,2021,30_599,60,Secondary Forest,2021,0,91,0.2930169752258674,True
U006905,299228.6149193514,5986009.947862174,-71.23453613451848,-36.24997009086141,2021,2019,2021,30_599,60,Secondary Forest,2021,0,85,0.3565087827820363,False
U006906,302353.05919509206,5987127.231171802,-71.19950293389418,-36.24054897719139,2021,2019,2021,30_599,60,Secondary Forest,2021,0,94,0.2931978392510014,True
U006907,302056.565401158,5989510.789220513,-71.20219779548067,-36.21901500308847,2021,2019,2021,30_599,59,Primary Forest,2021,0,75,0.5622777010315265,False
U006908,304682.06484791567,5985924.916691896,-71.17390174882259,-36.251854313595416,2021,2019,2021,30_599,12,Grassland,2021,0,85,0.1826706307754498,True
U006909,302672.5384553423,5994424.81611117,-71.19411321072121,-36.17487035617751,2021,2019,2021,30_599,11,Wetland,2021,0,72,0.2545998349033827,True
U006922,303371.68364101835,5997956.595938932,-71.18546075378282,-36.14319429877484,2010,2008,2010,30_600,66,Shrubland,2010,0,57,0.20618289162455292,True
U006923,304250.3365061963,6004281.0880308105,-71.17412924480692,-36.0863930957852,2010,2008,2010,30_600,66,Shrubland,2010,0,60,0.3337377780466948,True
U006924,303374.9151945034,5995655.848232571,-71.18600034944834,-36.16392269986584,2010,2008,2010,30_600,66,Shrubland,2010,0,54,0.2651085640539627,True
U006925,299067.2265437362,6004522.229113225,-71.23159618318465,-36.08316269561517,2010,2008,2010,30_600,66,Shrubland,2010,0,63,0.3646797400469622,False
U006926,300089.7388411428,5997015.545084027,-71.22215325903807,-36.15100109918573,2010,2008,2010,30_600,66,Shrubland,2010,0,62,0.23330718628168962,True
U006927,300009.59354246553,6003707.133837241,-71.2213438655398,-36.090700296011896,2010,2008,2010,30_600,66,Shrubland,2010,0,70,0.16069444469714772,True
U006928,295979.9405853264,5999311.0912460685,-71.26720949710887,-36.12946509805222,2010,2008,2010,30_600,60,Secondary Forest,2010,0,73,0.24091881437605867,True
U006929,297961.5461114728,6000821.333522677,-71.24481627698985,-36.11627429735795,2010,2008,2010,30_600,60,Secondary Forest,2010,0,65,0.3490164390237424,True
U006930,297726.65627478855,5996273.844911834,-71.24859344664847,-36.15719269951162,2010,2008,2010,30_600,60,Secondary Forest,2010,0,69,0.345729333558663,True
U006931,301617.66140054667,6004610.272842441,-71.20326741074493,-36.082893495601,2010,2008,2010,30_600,59,Primary Forest,2010,0,61,0.43449624514592217,False
U006932,299163.1139618027,6002462.613457259,-71.23105658751912,-36.101737496592825,2010,2008,2010,30_600,12,Grassland,2010,0,64,0.2464847849484232,True
