run_id,family,features,index,substrate,fusion,model,facet,n_targets,R2,R2_min,R2_max,nRMSE,nBias,nBias_abs,spearman
C2D07_hilbert_nbr,C2D,topo+area,nbr,hilbert,late,C2D-B,alpha,3,0.40642596192358016,0.2839937341910626,0.5690974690311931,0.1538177498153239,-0.003881609663898203,0.003881609663898203,0.6228923318213833
MLP02_curve_nbr,MLP,curve,nbr,tabular,late,MLP-B,alpha,3,0.4063865570414092,0.29191951430363877,0.5632726225275122,0.15393432499345047,-0.0022571015925963818,0.0022571015925963818,0.6397351600472302
C2D02_serpentine_kndvi,C2D,topo+area,kndvi,serpentine,late,C2D-B,alpha,3,0.40469269290835524,0.30883979202531747,0.5291046419558034,0.15462414026062965,-0.004075500779336892,0.004075500779336892,0.6038686592029319
C2D02_serpentine_kndvi_calendar,C2D,topo+area,kndvi,serpentine,late,C2D-B,alpha,3,0.40236945757530934,0.2991480060057588,0.5428480601944133,0.1547300342793293,-0.005570389602202714,0.005570389602202714,0.5988827369430927
MLP01_lsp_nbr,MLP,lsp,nbr,tabular,late,MLP-B,alpha,3,0.40194271476823035,0.26032557933888717,0.5860275637264398,0.15405388094804212,-0.002532561517304074,0.002532561517304074,0.5907258133757702
C2D02_serpentine_nbr,C2D,topo+area,nbr,serpentine,late,C2D-B,alpha,3,0.4013218039260575,0.2736782884545377,0.5724485058267585,0.1543860552615863,-0.0012253825120687126,0.001971773539780536,0.6195972558406332
MLP01_lsp_kndvi,MLP,lsp,kndvi,tabular,late,MLP-B,alpha,3,0.40117867227262444,0.27865663443641137,0.5631139617491883,0.15452021134532123,-0.0027463041442384608,0.002770656072122542,0.6153677325388601
C2D07_hilbert_ndvi,C2D,topo+area,ndvi,hilbert,late,C2D-B,alpha,3,0.40007776756123264,0.28931790903990473,0.5535906639892091,0.15483979011847573,-0.0018182543995426813,0.002782957533129128,0.5966052925355946
C2D06_cwt_kndvi,C2D,topo+area,kndvi,cwt,late,C2D-B,alpha,3,0.39987879307517743,0.2840774022311259,0.5607537292685713,0.15477089091446683,-0.006996683615831269,0.006996683615831269,0.5743859628396436
C2D07_hilbert_kndvi,C2D,topo+area,kndvi,hilbert,late,C2D-B,alpha,3,0.3996266646353072,0.3047432401309402,0.5216661735547617,0.15532175045543842,-0.005529206375560469,0.005529206375560469,0.6030936208069296
MLP01_lsp_savi,MLP,lsp,savi,tabular,late,MLP-B,alpha,3,0.399440062523939,0.28301883909508074,0.5588937993633007,0.15482630979036363,0.0010573191024659454,0.002970324046767652,0.5836295463633246
C2D02_serpentine_ndvi,C2D,topo+area,ndvi,serpentine,late,C2D-B,alpha,3,0.39920981899890134,0.2949918451947002,0.5360491720544909,0.15518579967665644,-0.005991336353205096,0.005991336353205096,0.6171010059698139
C2D02_serpentine_kndvi_wC,C2D,topo+area,kndvi,serpentine,late,C2D-C,alpha,3,0.3985788557003202,0.2915233262210171,0.5456962606163214,0.15513758593229002,-0.00025992748663824144,0.0019323991865256667,0.6122773739806074
C2D02_serpentine_kndvi_film,C2D,topo+area,kndvi,serpentine,film,C2D-B,alpha,3,0.39724777568475494,0.3089286733347008,0.5169985661756699,0.15566319115306929,0.0020846972562587,0.0030473331406215428,0.5993740634542158
C2D01_reshape_ndvi,C2D,topo+area,ndvi,reshape,late,C2D-B,alpha,3,0.3971802239227646,0.28636689101244217,0.5479102081589761,0.15524164468543508,-0.0021721443372967842,0.0027259184285095424,0.5857293643392072
MLP02_curve_savi,MLP,curve,savi,tabular,late,MLP-B,alpha,3,0.3961253440563965,0.27072040099250766,0.5619517902209777,0.15511938718994514,-0.004025838422991321,0.004025838422991321,0.6228912468232017
C2D09_spectrogram_kndvi,C2D,topo+area,kndvi,spectrogram,late,C2D-B,alpha,3,0.39330085073472637,0.2935168636166507,0.5304302684897402,0.155986167345008,-0.005792287174258432,0.005792287174258432,0.5917054527704799
RF01_lsp-topo-area_evi,RF,lsp+topo+area,evi,,none,RF,alpha,3,0.39318585457219296,0.25617041171457444,0.5962335775123323,0.15498957541787436,-0.01930229842972633,0.01930229842972633,0.6185974703494845
C2D07_hilbert_kndvi_wC,C2D,topo+area,kndvi,hilbert,late,C2D-C,alpha,3,0.3905081122894267,0.2981328108140759,0.5074337205032805,0.1565760877402074,0.00035389920655512345,0.001601356943569575,0.60162008228634
C2D07_hilbert_kndvi_wX,C2D,topo+area,kndvi,hilbert,late,C2D-X,alpha,3,0.3876393528637904,0.30054251838895485,0.5097884441752454,0.15689858794955672,0.008445877871708952,0.008445877871708952,0.6137277920056244
C2D07_hilbert_kndvi_film,C2D,topo+area,kndvi,hilbert,film,C2D-B,alpha,3,0.3844769029962786,0.2632382853687886,0.5400489898201415,0.1568270016625535,-0.0015988448102501353,0.0030172573693527257,0.6062387869707351
RF01_lsp-topo-area_savi,RF,lsp+topo+area,savi,,none,RF,alpha,3,0.38218040728664643,0.24098197419812073,0.5911976025491424,0.1563451867414717,-0.019783102635837747,0.019783102635837747,0.6187462502229369
C1D01_curve1d_nbr,C1D,topo+area,nbr,curve1d,late,C1D-B,alpha,3,0.38143400508854425,0.26857004750628705,0.5328843810426813,0.15732426676014957,-0.006479252578202672,0.006479252578202672,0.6002035280927599
C2D07_hilbert_kndvi_wA,C2D,topo+area,kndvi,hilbert,late,C2D-A,alpha,3,0.37819199684331384,0.29007250862846595,0.48954412696990124,0.15823162318700154,-0.010006546608249635,0.010006546608249635,0.5714598542372756
RF02_lsp-qc-topo-area_evi,RF,lsp+qc+topo+area,evi,,none,RF,alpha,3,0.37766164346178543,0.22803969268484472,0.5923630444669922,0.15681632917184266,-0.018875026045530652,0.018875026045530652,0.6143030187064374
MLP01_lsp_evi,MLP,lsp,evi,tabular,late,MLP-B,alpha,3,0.37731928520567964,0.2602465178817826,0.5405658553063902,0.15771068652799783,-0.001951781635114571,0.0026803802580695857,0.5796004664188249
C1D02_curve5,C1D,topo+area,,curve5,late,C1D-B,alpha,3,0.3770398411562841,0.2502922139454676,0.5429839893781644,0.1576039951831326,-0.0038670860762581587,0.0038670860762581587,0.5891134293805843
RF02_lsp-qc-topo-area_savi,RF,lsp+qc+topo+area,savi,,none,RF,alpha,3,0.37465230131321925,0.2296144038633269,0.5890252024814683,0.15724291616898253,-0.019020626737958752,0.019020626737958752,0.6176565089918722
C2D01_reshape_kndvi,C2D,topo+area,kndvi,reshape,late,C2D-B,alpha,3,0.373892827250699,0.26655349030491743,0.5212636601171571,0.15837535919278145,-0.004588644336998341,0.004588644336998341,0.5859027677881216
C2D02_serpentine_kndvi_wX,C2D,topo+area,kndvi,serpentine,late,C2D-X,alpha,3,0.3720592630714368,0.2626515926953707,0.5196224933319894,0.1585992931923472,0.0034067720289574464,0.003843882923004666,0.6113024005877068
C1D01_curve1d_ndvi,C1D,topo+area,ndvi,curve1d,late,C1D-B,alpha,3,0.3701270827886729,0.25172800724386096,0.5314642262685492,0.15865881962800638,-0.005539736075503958,0.005539736075503958,0.5926408127853643
C2D02_serpentine_kndvi_wA,C2D,topo+area,kndvi,serpentine,late,C2D-A,alpha,3,0.369726795218922,0.291451323400544,0.46457886448948793,0.15949802957326917,-0.009630255637327853,0.009630255637327853,0.5718327689253078
C2D02_serpentine_evi,C2D,topo+area,evi,serpentine,late,C2D-B,alpha,3,0.3680755487085799,0.23592641161053404,0.5449453118082751,0.15865258428593842,-0.003225542095227025,0.003225542095227025,0.5853502107952239
RF08_lsp-curve-topo_kndvi,RF,lsp+curve+topo,kndvi,,none,RF,alpha,3,0.36746472056398544,0.23812948521659602,0.5277138585208799,0.15897008521498937,-0.013749712227672356,0.013749712227672356,0.5975191536852105
RF08_lsp-curve-topo_ndvi,RF,lsp+curve+topo,ndvi,,none,RF,alpha,3,0.36546654253379846,0.2386783476369805,0.5260146809685643,0.1592388174622378,-0.013845217817975259,0.013845217817975259,0.5955862011889616
C2D01_reshape_savi,C2D,topo+area,savi,reshape,late,C2D-B,alpha,3,0.36467177820124874,0.24141665428867418,0.5403221085488373,0.15918031915947226,-0.0016050225831641372,0.0016050225831641372,0.5673805462767243
C2D07_hilbert_evi,C2D,topo+area,evi,hilbert,late,C2D-B,alpha,3,0.36292762909917625,0.23045503328488534,0.5441439313448101,0.15928909420615192,-0.004458796957093087,0.004458796957093087,0.5781532488865568
C2D02_serpentine_savi,C2D,topo+area,savi,serpentine,late,C2D-B,alpha,3,0.3623400077210275,0.23244332882737018,0.5407224564678331,0.15940234367525732,-0.0034832929997726525,0.0034832929997726525,0.580187766368019
C2D07_hilbert_savi,C2D,topo+area,savi,hilbert,late,C2D-B,alpha,3,0.36164054282869923,0.23628342072863026,0.5316594213578821,0.1596156188050574,-0.003149696849169602,0.003149696849169602,0.5846200303828724
C2D11_pxcube_kndvi,C2D,topo+area,kndvi,pxcube,late,C2D-B,alpha,3,0.3603254683646135,0.26171077001248494,0.4936370295608345,0.16031108902027624,-0.008557839557223725,0.008557839557223725,0.5441190652217841
RF08_lsp-curve-topo_nbr,RF,lsp+curve+topo,nbr,,none,RF,alpha,3,0.3585625160025941,0.193862977335732,0.5743027919170337,0.159232819782104,-0.014284378376050377,0.014284378376050377,0.5768534447239014
C2D01_reshape_evi,C2D,topo+area,evi,reshape,late,C2D-B,alpha,3,0.35648122063145143,0.21764089731558275,0.5453416744768793,0.15999714434870557,-0.0002989017915765309,0.0004145607502547626,0.5723559315792898
C1D01_curve1d_evi,C1D,topo+area,evi,curve1d,late,C1D-B,alpha,3,0.3473684033191062,0.224152978899234,0.5115634203006266,0.16153788301917124,-0.005093828938768648,0.005093828938768648,0.5641182414444869
C1D01_curve1d_savi,C1D,topo+area,savi,curve1d,late,C1D-B,alpha,3,0.3472732866297012,0.2284268192984236,0.5039753494431959,0.161636836897487,-0.005311794444383276,0.005311794444383276,0.5647304773411211
C1D01_curve1d_kndvi,C1D,topo+area,kndvi,curve1d,late,C1D-B,alpha,3,0.3419280721969398,0.21941317826712184,0.5068202452977996,0.1622108640966799,-0.0026436585644237618,0.0026436585644237618,0.563397780019473
RF08_lsp-curve-topo_evi,RF,lsp+curve+topo,evi,,none,RF,alpha,3,0.3408744357676028,0.20373403679251664,0.5217044065951036,0.16211030663061604,-0.016028574949655816,0.016028574949655816,0.5830233599161514
RF08_lsp-curve-topo_savi,RF,lsp+curve+topo,savi,,none,RF,alpha,3,0.33651474850921576,0.19497442712705718,0.5232590737597372,0.16257356478358462,-0.016450431284146225,0.016450431284146225,0.5806854491358941
C2D02_serpentine_kndvi_patch,C2D,topo+area,kndvi,serpentine,patch,C2D-B,alpha,3,0.3332237796436576,0.20162539552890868,0.5091107527715482,0.16314304349198316,9.985849032770998e-06,0.0033614680832467644,0.5510555483766426
C2D07_hilbert_kndvi_nperSample,C2D,topo+area,kndvi,hilbert,late,C2D-B,alpha,3,0.3308524049840884,0.2743911894051025,0.3996248491036824,0.16465636541344236,-0.00572977334479946,0.0061144422878801445,0.5960407843640447
C2D07_hilbert_kndvi_patch,C2D,topo+area,kndvi,hilbert,patch,C2D-B,alpha,3,0.3287069030454006,0.20114572183994237,0.5011498573324763,0.16375613875648024,0.00012202153183906159,0.0022322350767177116,0.5268105764810073
C2D10_stack5,C2D,topo+area,,stack5,late,C2D-B,alpha,3,0.32798113198505696,0.2065818299130797,0.49070815286526437,0.16399951583847547,-0.005881124356911392,0.005881124356911392,0.5249492582098856
C2D02_serpentine_kndvi_nperSample,C2D,topo+area,kndvi,serpentine,late,C2D-B,alpha,3,0.3021739849968315,0.2485743397714496,0.36439570077998823,0.16822416753506178,-0.003935665850544598,0.004616274341219251,0.5871341503750538
B01_topo-area,BASE,topo+area,,,none,RF,alpha,3,0.2990438611757902,0.18629390382249386,0.4837108839975601,0.16739860098602663,-0.01624411358736499,0.01624411358736499,0.549899804125742
C2D02_serpentine_kndvi_none,C2D,topo+area,kndvi,serpentine,none,C2D-B,alpha,3,0.2837376598182795,0.1794429363049411,0.41464786381157076,0.1698138396198604,1.8935895669882714e-05,0.0034659769907307496,0.5347718221819172
C2D07_hilbert_kndvi_none,C2D,topo+area,kndvi,hilbert,none,C2D-B,alpha,3,0.2790192286078836,0.2027604957502527,0.369438224796506,0.1707542612474798,-0.0003890510969716064,0.004457194741004967,0.5303010143602469
