target,n,R2,RMSE,nRMSE,MAE,Bias,spearman,seed,run_id,scheme,family,features,substrate,index,fusion,model
td_inext_q0,881,-0.0136903800051553,2.3369136325625206,0.2355292669584864,1.7944815936112712,-0.2234597774375892,0.0950581375496648,0,C2D02_serpentine_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
td_inext_q1,881,-0.101608457162464,1.7757275529726837,0.217008742181463,1.3704047954411869,0.0188288812192121,0.0354378649751516,0,C2D02_serpentine_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
td_inext_q2,881,-0.1254123662111967,1.6003247273125192,0.2150411308259589,1.255622196758886,0.1114178065388029,-0.0012205730472176,0,C2D02_serpentine_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
lcbd_count_sorensen,2499,0.2620371313761297,1.8206434257897587e-05,0.2220105806740959,1.464866849477229e-05,4.384959951508669e-06,0.4720169775730805,1,C2D02_serpentine_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
pd_inext_q0,877,-0.0943701941889154,1.609989725688354,0.2325952571632022,1.2153790216704383,-0.3084360509097538,0.1666946908259222,1,C2D02_serpentine_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
pd_inext_q1,877,-0.3836784353332823,1.3417887184548252,0.2675738357423166,1.0333631925906732,-0.2207861780783517,-0.0855359202639189,1,C2D02_serpentine_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
pd_inext_q2,877,-0.38447227554621,1.0933398983318288,0.285451816669877,0.8578303247410485,-0.0809636407387492,-0.0822966553142376,1,C2D02_serpentine_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
td_inext_q0,881,-0.7345029042363083,3.0568738391256165,0.3080915120189272,2.5415483195733546,1.1376444231267548,-0.1090563772891176,1,C2D02_serpentine_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
td_inext_q1,881,-0.1514619926500495,1.815463435740421,0.2218647990267044,1.426703396779401,0.4376193672696034,0.0810504529726632,1,C2D02_serpentine_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
td_inext_q2,881,-0.2708916286827052,1.7006170692070344,0.2285177573168826,1.3306462812899882,0.3614307551283879,-0.0198310741265204,1,C2D02_serpentine_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
