target,n,R2,RMSE,nRMSE,MAE,Bias,spearman,seed,run_id,scheme,family,features,substrate,index,fusion,model
pd_inext_q0,877,0.1239287564254373,1.4404914636241288,0.2081078388744375,1.101778943701846,-0.0940906719208179,0.3940067989341205,2,RFG3c_clim-curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,clim+curve+topo_ctr+area,,kndvi,none,RF
pd_inext_q1,877,0.1272450319619269,1.0656454001469031,0.2125065022061165,0.8169754079754513,-0.0962043869098913,0.376282118423291,2,RFG3c_clim-curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,clim+curve+topo_ctr+area,,kndvi,none,RF
pd_inext_q2,877,0.099413297455611,0.8818116459239959,0.2302255105422518,0.6869898036550894,-0.0621652806246247,0.3281296111598491,2,RFG3c_clim-curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,clim+curve+topo_ctr+area,,kndvi,none,RF
td_inext_q0,881,0.0004283510677836,2.3205822411967896,0.2338832837337812,1.7763338703996816,-0.1290383283302707,0.139296644706899,2,RFG3c_clim-curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,clim+curve+topo_ctr+area,,kndvi,none,RF
td_inext_q1,881,0.0583624944038466,1.6417407455534678,0.2006344349301742,1.2532632783598927,0.1213737680042601,0.2457483669120037,2,RFG3c_clim-curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,clim+curve+topo_ctr+area,,kndvi,none,RF
td_inext_q2,881,0.0630859732153626,1.4601657078088468,0.1962074819201256,1.118073084021619,0.0206901025089054,0.2373094029861516,2,RFG3c_clim-curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,clim+curve+topo_ctr+area,,kndvi,none,RF
lcbd_count_sorensen,479,0.4755607348390722,1.0610758303327184e-05,0.2067052783532264,7.950240879903521e-06,-1.6570429630499263e-06,0.6181105508895128,0,RFG1c_clim-topo_ctr-area_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,clim+topo_ctr+area,,,none,RF
pd_inext_q0,226,-0.0914687082684468,1.8505015016240025,0.2255342435213043,1.4551560443846103,-0.043288700851367,0.1280736325535318,0,RFG1c_clim-topo_ctr-area_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,clim+topo_ctr+area,,,none,RF
pd_inext_q1,226,0.3654858655924231,1.136809885746583,0.2085268822424133,0.8677035230639256,-0.1247652127986954,0.5835940771075628,0,RFG1c_clim-topo_ctr-area_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,clim+topo_ctr+area,,,none,RF
pd_inext_q2,226,0.3695357432956154,0.87783059859239,0.2019928426205775,0.6929563038932429,-0.0469806423033931,0.5616164892467155,0,RFG1c_clim-topo_ctr-area_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,clim+topo_ctr+area,,,none,RF
