site_id,X,Y,lon,lat,year,win_start,win_end,cell,n_obs_center,n_obs_mean5x5,max_doy_gap,mean_doy_gap,frac_valid_px,n_obs_per_year,n_years_with_obs,patch_y,patch_x,sensors,error
LT1024,266615.0000000026,5560689.0,-71.7368224019189,-40.0717540375954,2015,2013.0,2015.0,53_1112,73.0,88.0,19.0,4.149425287356322,0.345781990521327,"{""2013"": 25, ""2014"": 35, ""2015"": 28}",3.0,5.0,5.0,"landsat7,landsat8",
LT1116,264438.9999999978,5592545.000000002,-71.7508043516517,-39.7844616349298,2015,2013.0,2015.0,53_1119,88.0,97.0,25.0,3.78125,0.3805217391304348,"{""2013"": 29, ""2014"": 33, ""2015"": 35}",3.0,5.0,5.0,"landsat7,landsat8",
LT1238,266781.0000000011,5647737.999999999,-71.7041262266098,-39.28834766229,2014,2012.0,2014.0,53_1130,71.0,88.0,18.0,4.160919540229885,0.3954098360655738,"{""2012"": 24, ""2013"": 26, ""2014"": 38}",3.0,5.0,5.0,"landsat7,landsat8",
LT1246,264290.00000000326,5654652.000000005,-71.7305614342238,-39.2254427202637,2014,2012.0,2014.0,53_1131,78.0,89.0,17.0,4.113636363636363,0.4354098360655737,"{""2012"": 22, ""2013"": 33, ""2014"": 34}",3.0,5.0,5.0,"landsat7,landsat8",
LT1248,267252.9999999952,5655720.999999994,-71.6959042422911,-39.2166199443999,2015,2013.0,2015.0,53_1131,94.0,106.0,19.0,3.4571428571428573,0.4173684210526315,"{""2013"": 31, ""2014"": 35, ""2015"": 40}",3.0,5.0,5.0,"landsat7,landsat8",
LT1268,264764.9999999963,5664362.000000002,-71.7216898500857,-39.1381730571804,2015,2013.0,2015.0,53_1133,61.0,79.0,52.0,4.653846153846154,0.2805263157894737,"{""2013"": 24, ""2014"": 28, ""2015"": 27}",3.0,5.0,5.0,"landsat7,landsat8",
LT1285,266878.0000000034,5676838.000000005,-71.6929915798358,-39.0264417480887,2014,2012.0,2014.0,53_1135,77.0,89.0,15.0,4.045454545454546,0.4316939890710382,"{""2012"": 25, ""2013"": 30, ""2014"": 34}",3.0,5.0,5.0,"landsat7,landsat8",
LT1345,266086.00000000047,5718803.000000004,-71.687873674745,-38.6484773708274,2012,2010.0,2012.0,53_1144,36.0,45.0,163.0,8.25,0.2628571428571428,"{""2010"": 17, ""2011"": 12, ""2012"": 16}",3.0,5.0,5.0,"landsat5,landsat7",
LT1374,266439.00000000186,5728910.000000004,-71.6804325790743,-38.5575865107192,2015,2013.0,2015.0,53_1146,98.0,110.0,16.0,3.2752293577981653,0.4285964912280702,"{""2013"": 37, ""2014"": 34, ""2015"": 39}",3.0,5.0,5.0,"landsat7,landsat8",
LT1394,267097.00000000244,5733958.999999997,-71.6712062447435,-38.5123067437309,2013,2011.0,2013.0,53_1147,69.0,80.0,18.0,4.594936708860759,0.4363157894736842,"{""2011"": 23, ""2012"": 22, ""2013"": 35}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1407,265783.0000000027,5738876.999999995,-71.6846170319162,-38.4676891893582,2015,2013.0,2015.0,53_1148,95.0,112.0,16.0,3.2612612612612613,0.4243859649122807,"{""2013"": 35, ""2014"": 36, ""2015"": 41}",3.0,5.0,5.0,"landsat7,landsat8",
LT1416,267446.0000000007,5744008.000000006,-71.6638750726106,-38.4219327792354,2017,2015.0,2017.0,53_1149,82.0,103.0,45.0,3.5588235294117645,0.3248669201520912,"{""2015"": 36, ""2016"": 34, ""2017"": 33}",3.0,5.0,5.0,"landsat7,landsat8",
LT1467,263897.0000000028,5767746.000000001,-71.6965551121312,-38.2073033928183,2016,2014.0,2016.0,53_1154,94.0,110.0,44.0,3.302752293577982,0.357076923076923,"{""2014"": 36, ""2015"": 36, ""2016"": 38}",3.0,5.0,5.0,"landsat7,landsat8",
LT1491,264024.99999999994,5780688.000000005,-71.6908079032924,-38.090824109161,2014,2012.0,2014.0,53_1156,90.0,100.0,15.0,3.595959595959596,0.46375,"{""2012"": 23, ""2013"": 37, ""2014"": 40}",3.0,5.0,5.0,"landsat7,landsat8",
LT1560,267228.99999999616,5809089.999999998,-71.6451139515635,-37.8359432046652,2013,2011.0,2013.0,53_1162,52.0,66.0,21.0,5.584615384615384,0.4441935483870968,"{""2011"": 20, ""2012"": 20, ""2013"": 26}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1605,266660.99999999924,5833117.000000006,-71.6438548445911,-37.6194669102239,2013,2011.0,2013.0,53_1167,46.0,53.0,21.0,6.980769230769231,0.5628915662650602,"{""2011"": 17, ""2012"": 15, ""2013"": 21}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1607,263532.9999999967,5835877.000000004,-71.6783696287733,-37.5938177272753,2016,2014.0,2016.0,53_1167,64.0,73.0,16.0,4.958333333333333,0.5108661417322835,"{""2014"": 26, ""2015"": 23, ""2016"": 24}",3.0,5.0,5.0,"landsat7,landsat8",
LT1622,266658.99999999604,5849157.000000004,-71.6387778896797,-37.475042358169,2017,2015.0,2017.0,53_1170,52.0,65.0,21.0,5.625,0.4326984126984127,"{""2015"": 21, ""2016"": 25, ""2017"": 19}",3.0,5.0,5.0,"landsat7,landsat8",
LT1631,265178.9999999999,5858077.999999997,-71.6526599688869,-37.3943421759747,2013,2011.0,2013.0,53_1172,45.0,55.0,21.0,6.722222222222222,0.5609756097560976,"{""2011"": 18, ""2012"": 16, ""2013"": 21}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1630,264112.00000000105,5858023.000000004,-71.6647190069818,-37.3945664655106,2017,2015.0,2017.0,53_1172,67.0,74.0,18.0,4.972602739726027,0.5311111111111111,"{""2015"": 25, ""2016"": 25, ""2017"": 24}",3.0,5.0,5.0,"landsat7,landsat8",
LT1648,263344.99999999994,5869947.000000003,-71.6695691041237,-37.2870062076383,2013,2011.0,2013.0,53_1174,49.0,55.0,21.0,6.722222222222222,0.5970731707317073,"{""2011"": 16, ""2012"": 16, ""2013"": 23}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1654,263814.9999999951,5877928.000000004,-71.6617415430303,-37.2152624217313,2013,2011.0,2013.0,53_1176,42.0,50.0,21.0,7.408163265306122,0.5248780487804878,"{""2011"": 17, ""2012"": 13, ""2013"": 20}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1667,263882.99999999604,5893016.000000004,-71.6562169585898,-37.0794200942638,2013,2011.0,2013.0,53_1179,52.0,55.0,19.0,6.722222222222222,0.6180487804878049,"{""2011"": 16, ""2012"": 17, ""2013"": 22}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1671,264903.00000000326,5894076.999999994,-71.6444215242827,-37.0701224754777,2017,2015.0,2017.0,53_1179,64.0,70.0,16.0,5.260869565217392,0.5012698412698413,"{""2015"": 25, ""2016"": 24, ""2017"": 21}",3.0,5.0,5.0,"landsat7,landsat8",
LT1686,266866.9999999976,5909223.000000005,-71.6176678465609,-36.934223417139,2013,2011.0,2013.0,53_1182,51.0,55.0,19.0,6.722222222222222,0.6219512195121951,"{""2011"": 17, ""2012"": 16, ""2013"": 22}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1689,262671.9999999959,5909611.000000007,-71.6646026039375,-36.9296824515327,2015,2013.0,2015.0,53_1182,73.0,76.0,16.0,4.8,0.611900826446281,"{""2013"": 20, ""2014"": 30, ""2015"": 26}",3.0,5.0,5.0,"landsat7,landsat8",
LT1703,263489.000000002,5931052.999999994,-71.6487684335361,-36.7368025868965,2013,2011.0,2013.0,53_1186,57.0,60.0,19.0,6.152542372881356,0.6701176470588235,"{""2011"": 20, ""2012"": 19, ""2013"": 21}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1798,264583.00000000163,6041196.0,-71.6034010414255,-35.745112406305,2012,2010.0,2012.0,53_1208,40.0,43.0,58.0,8.642857142857142,0.5477777777777778,"{""2010"": 17, ""2011"": 14, ""2012"": 12}",3.0,5.0,5.0,"landsat5,landsat7",
LT0053,262957.6035165189,4202388.347272295,-72.474957242003,-52.2776754367034,2019,2017.0,2019.0,53_840,23.0,24.0,98.0,14.304347826086955,0.1208510638297872,"{""2017"": 5, ""2018"": 11, ""2019"": 8}",3.0,5.0,5.0,"landsat7,landsat8",
LT0057,264278.0607836368,4210544.085921931,-72.4499507206887,-52.2050513680852,2014,2012.0,2014.0,53_842,25.0,30.0,109.0,11.379310344827584,0.167027027027027,"{""2012"": 4, ""2013"": 10, ""2014"": 16}",3.0,5.0,5.0,"landsat7,landsat8",
LT0077,264130.26928226044,4243518.356314478,-72.4293469176253,-51.9090556630433,2012,2010.0,2012.0,53_849,25.0,30.0,106.0,11.827586206896552,0.2585263157894736,"{""2010"": 9, ""2011"": 9, ""2012"": 12}",3.0,5.0,5.0,"landsat5,landsat7",
LT0079,265226.9967273511,4247762.2751994375,-72.4105441962679,-51.8714289114037,2013,2011.0,2013.0,53_850,36.0,39.0,100.0,9.078947368421051,0.3140350877192982,"{""2011"": 11, ""2012"": 11, ""2013"": 17}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0087,263082.1734230626,4273675.275772529,-72.4239875098517,-51.6379483269313,2012,2010.0,2012.0,53_855,6.0,7.0,176.0,56.833333333333336,0.1056603773584905,"{""2010"": 2, ""2011"": 2, ""2012"": 3}",3.0,5.0,5.0,"landsat5,landsat7",
LT0086,264165.5350543828,4272719.64248801,-72.4090043438453,-51.6469808316848,2019,2017.0,2019.0,53_855,14.0,19.0,170.0,19.38888888888889,0.1256637168141593,"{""2017"": 4, ""2018"": 6, ""2019"": 9}",3.0,5.0,5.0,"landsat7,landsat8",
LT0230,265760.97955952736,4860801.811056191,-72.0452770722004,-46.3657916697568,2018,2016.0,2018.0,53_972,47.0,58.0,64.0,6.350877192982456,0.3205369127516778,"{""2016"": 20, ""2017"": 23, ""2018"": 15}",3.0,5.0,5.0,"landsat7,landsat8",
LT0263,267232.1162089753,4893980.635922031,-72.0098268268379,-46.0681044863003,2015,2013.0,2015.0,53_979,50.0,58.0,63.0,6.315789473684211,0.2587755102040816,"{""2013"": 14, ""2014"": 19, ""2015"": 25}",3.0,5.0,5.0,"landsat7,landsat8",
LT0265,266162.23997556884,4894946.760831828,-72.0231670482832,-46.0590562987943,2017,2015.0,2017.0,53_979,57.0,74.0,55.0,4.904109589041096,0.2544642857142857,"{""2015"": 22, ""2016"": 27, ""2017"": 25}",3.0,5.0,5.0,"landsat7,landsat8",
LT0267,267101.1174679717,4895992.503056556,-72.0105345680691,-46.0499776180802,2017,2015.0,2017.0,53_979,60.0,73.0,55.0,5.0,0.2723214285714285,"{""2015"": 22, ""2016"": 28, ""2017"": 23}",3.0,5.0,5.0,"landsat7,landsat8",
LT0279,266405.9384368878,4904998.828045666,-72.0151025626363,-45.9687933437626,2013,2011.0,2013.0,53_981,34.0,50.0,38.0,7.306122448979591,0.2454135338345864,"{""2011"": 14, ""2012"": 13, ""2013"": 23}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0287,263749.84971271106,4913835.349287001,-72.0449841539683,-45.8884640664316,2014,2012.0,2014.0,53_983,34.0,41.0,74.0,8.725,0.2068292682926829,"{""2012"": 8, ""2013"": 15, ""2014"": 18}",3.0,5.0,5.0,"landsat7,landsat8",
